id,type,nodetype,deep,parent_id,level,route,ida,levela,idb,levelb,value_a,value_b,value_c,value_d,sort
93260105,0,0,3,93210105,1502,1,55590025,920,1220077,13,,,,,70
93270105,0,0,3,93260105,1502,1,55590025,920,180780025,920,0.5,,,,70
93200105,0,0,3,93110105,1502,1,55590025,920,426460025,920,0.5,,,,65
93210105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,66
93220105,0,0,3,93210105,1502,1,55590025,920,140960025,1102,0.5,,,,68
93230105,0,0,3,93260105,1502,1,55590025,920,424130025,1102,0.5,,,,71
93030105,0,0,3,92990105,1502,1,55590025,920,9880025,920,0.82,,,,48
92960105,0,0,3,92950105,1502,1,55590025,920,426460025,920,0.5,,,,42
92970105,0,0,3,92980105,1502,1,55590025,920,426470025,920,0.5,,,,46
92980105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,44
92990105,0,0,3,,1502,1,55590025,920,414660025,1102,0.82,,,,47
93080105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,53
93090105,0,0,3,93080105,1502,1,55590025,920,12600025,920,0.5,,,,55
93100105,0,0,3,93080105,1502,1,55590025,920,12610025,920,0.5,,,,54
93110105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,56
93040105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,49
93050105,0,0,3,93040105,1502,1,55590025,920,12580025,1102,0.5,,,,50
93060105,0,0,3,93040105,1502,1,55590025,920,47620025,1104,0.5,,,,51
93070105,0,0,3,93040105,1502,1,55590025,920,193960025,920,0.5,,,,52
92840105,0,0,3,,1502,1,55590025,920,140890025,1102,0.82,,,,19
92850105,0,0,3,92870105,1502,1,55590025,920,5690025,920,0.5,,,,32
92860105,0,0,3,92870105,1502,1,55590025,920,142750025,920,0.5,,,,33
92870105,0,0,3,,1502,1,55590025,920,1230077,13,,,,,31
92810105,0,0,3,92820105,1502,1,55590025,920,18400025,920,0.5,,,,28
92820105,0,0,3,92760105,1502,1,55590025,920,1230077,13,0.5,,,,22
92830105,0,0,3,92820105,1502,1,55590025,920,317060025,920,0.5,,,,27
92920105,0,0,3,92890105,1502,1,55590025,920,13430025,1102,0.5,,,,36
92930105,0,0,3,92890105,1502,1,55590025,920,322480025,1102,0.5,,,,37
92940105,0,0,3,92890105,1502,1,55590025,920,333440025,920,0.5,,,,38
92950105,0,0,3,92980105,1502,1,55590025,920,179500025,920,0.5,,,,45
92880105,0,0,3,,1502,1,55590025,920,418510025,920,0.17,,,,34
92890105,0,0,3,,1502,1,55590025,920,22480025,919,0.17,,,,35
92900105,0,0,3,92890105,1502,1,55590025,920,10080025,920,0.5,,,,40
92910105,0,0,3,92890105,1502,1,55590025,920,10390025,920,0.5,,,,39
93960105,0,0,3,93780105,1502,1,55590025,920,46260025,1102,0.5,,,,139
93970105,0,0,3,93780105,1502,1,55590025,920,426730025,1102,0.5,,,,140
93980105,0,0,3,93780105,1502,1,55590025,920,12580025,1102,0.5,,,,141
93920105,0,0,3,93910105,1502,1,55590025,920,416180025,920,0.5,,,,140
93930105,0,0,3,93910105,1502,1,55590025,920,416190025,920,0.5,,,,139
93940105,0,0,3,93780105,1502,1,55590025,920,4500025,920,0.5,,,,137
93950105,0,0,3,93780105,1502,1,55590025,920,13970025,1102,0.5,,,,138
94040105,0,0,3,94010105,1502,1,55590025,920,423820025,920,0.5,,,,143
94050105,0,0,3,94010105,1502,1,55590025,920,180740025,920,0.5,,,,144
94060105,0,0,3,94010105,1502,1,55590025,920,21920025,919,0.5,,,,145
94070105,0,0,3,94010105,1502,1,55590025,920,424330025,920,0.5,,,,147
94010105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,141
94020105,0,0,3,94010105,1502,1,55590025,920,426750025,920,0.5,,,,142
94030105,0,0,3,94010105,1502,1,55590025,920,22070025,919,0.5,,,,146
93800105,0,0,3,93780105,1502,1,55590025,920,2050025,920,0.5,,,,126
93810105,0,0,3,93780105,1502,1,55590025,920,303760025,920,0.5,,,,127
93820105,0,0,3,93780105,1502,1,55590025,920,354990025,1102,0.5,,,,128
93830105,0,0,3,93780105,1502,1,55590025,920,179970025,920,0.5,,,,129
93760105,0,0,3,93680105,1502,1,55590025,920,416230025,920,0.5,,,,115
93770105,0,0,3,93680105,1502,1,55590025,920,424330025,920,0.5,,,,114
93780105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,123
93790105,0,0,3,93780105,1502,1,55590025,920,312370025,920,0.5,,,,125
93880105,0,0,3,93780105,1502,1,55590025,920,426690025,1102,0.5,,,,133
93890105,0,0,3,93780105,1502,1,55590025,920,50950025,920,0.5,,,,134
93900105,0,0,3,93780105,1502,1,55590025,920,379530025,920,0.5,,,,135
93910105,0,0,3,93780105,1502,1,55590025,920,1230077,13,,,,,136
93840105,0,0,3,93860105,1502,1,55590025,920,194060025,920,0.5,,,,132
93850105,0,0,3,93860105,1502,1,55590025,920,13910025,1102,0.5,,,,133
93860105,0,0,3,93780105,1502,1,55590025,920,1230077,13,,,,,130
93870105,0,0,3,93780105,1502,1,55590025,920,140960025,1102,0.5,,,,131
93640105,0,0,3,93520105,1502,1,55590025,920,416220025,920,0.5,,,,106
93650105,0,0,3,93520105,1502,1,55590025,920,1230077,13,,,,,96
93660105,0,0,3,93650105,1502,1,55590025,920,426690025,1102,0.5,,,,109
93670105,0,0,3,93650105,1502,1,55590025,920,1220077,13,,,,,111
93600105,0,0,3,93520105,1502,1,55590025,920,4500025,920,0.5,,,,102
93610105,0,0,3,93520105,1502,1,55590025,920,303760025,920,0.5,,,,103
93620105,0,0,3,93670105,1502,1,55590025,920,426580025,920,0.5,,,,112
93630105,0,0,3,93520105,1502,1,55590025,920,317680025,920,0.5,,,,105
93720105,0,0,3,93680105,1502,1,55590025,920,426710025,920,0.5,,,,119
93730105,0,0,3,93680105,1502,1,55590025,920,50940025,920,0.5,,,,118
93740105,0,0,3,93680105,1502,1,55590025,920,354990025,1102,0.82,,,,117
93750105,0,0,3,93680105,1502,1,55590025,920,426720025,1102,0.5,,,,116
93680105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,113
93690105,0,0,3,93680105,1502,1,55590025,920,423340025,920,0.5,,,,122
93710105,0,0,3,93680105,1502,1,55590025,920,424380025,1102,0.5,,,,120
93480105,0,0,3,93440105,1502,1,55590025,920,416190025,920,0.5,,,,91
93490105,0,0,3,93440105,1502,1,55590025,920,50940025,920,0.5,,,,94
93500105,0,0,3,93440105,1502,1,55590025,920,317680025,920,0.5,,,,93
93510105,0,0,3,93440105,1502,1,55590025,920,354990025,1102,0.5,,,,92
93440105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,87
93450105,0,0,3,93440105,1502,1,55590025,920,180740025,920,0.5,,,,88
93460105,0,0,3,93440105,1502,1,55590025,920,424280025,920,0.5,,,,89
93470105,0,0,3,93440105,1502,1,55590025,920,193210025,920,0.5,,,,90
93560105,0,0,3,93520105,1502,1,55590025,920,4960025,920,0.5,,,,101
93570105,0,0,3,93670105,1502,1,55590025,920,416230025,920,0.5,,,,110
93580105,0,0,3,93520105,1502,1,55590025,920,179460025,1102,0.5,,,,100
93590105,0,0,3,93520105,1502,1,55590025,920,179500025,920,0.5,,,,104
93520105,0,0,3,,1502,1,55590025,920,1220077,13,,,,,95
93530105,0,0,3,93520105,1502,1,55590025,920,18340025,920,0.5,,,,97
93540105,0,0,3,93520105,1502,1,55590025,920,143190025,1102,0.5,,,,98
93550105,0,0,3,93520105,1502,1,55590025,920,270025,1102,0.5,,,,99
98020105,0,0,3,,1502,1,55590025,920,427450025,1102,0.5,,,0.75,148
100060105,0,0,3,,1502,1,55590025,920,328210025,920,0.5,,,,149
109920105,0,0,3,,1502,1,55590025,920,429380025,1102,0.5,,,0.75,153
110010105,0,0,3,93780105,1502,1,55590025,920,431390025,920,0.5,,,,132
110020105,0,0,3,,1502,1,55590025,920,427540025,1102,0.17,,,0.5,154
109790105,0,0,3,,1502,1,55590025,920,427680025,1102,0.5,,,0.75,152
109640105,0,0,3,,1502,1,55590025,920,427520025,1102,0.17,,,0.75,150
109700105,0,0,3,,1502,1,55590025,920,427320025,1102,0.5,,,0.5,151
134780105,0,0,3,,1502,1,55590025,920,431250025,1102,0.9,,,,155
107690105,0,0,3,,1502,1,45800025,920,430840025,1102,0.17,,,0.5,7
129800105,0,0,3,129760105,1502,1,45800025,920,54090078,177,0.5,,,,13
129810105,0,0,3,129700105,1502,1,45800025,920,437890025,920,0.5,,,,9
129820105,0,0,3,,1502,1,45800025,920,433500025,1102,0.5,,,,6
129830105,0,0,3,129820105,1502,1,45800025,920,313560025,1102,0.5,,,,15
129760105,0,0,3,,1502,1,45800025,920,1220077,13,,,,,5
129770105,0,0,3,129760105,1502,1,45800025,920,1390025,920,0.5,,,,10
129780105,0,0,3,129760105,1502,1,45800025,920,5110025,920,0.5,,,,11
129790105,0,0,3,129760105,1502,1,45800025,920,42510025,920,0.5,,,,12
129880105,0,0,3,129860105,1502,1,45800025,920,126520025,920,0.5,,,,7
129890105,0,0,3,129860105,1502,1,45800025,920,186500025,1102,0.5,,,,6
129900105,0,0,3,129860105,1502,1,45800025,920,412270025,920,0.5,,,,12
129840105,0,0,3,129820105,1502,1,45800025,920,56480025,920,0.5,,,,16
129850105,0,0,3,129820105,1502,1,45800025,920,394800025,920,0.5,,,,17
129860105,0,0,3,,1502,1,45800025,920,1220077,13,,,,,4
129870105,0,0,3,129860105,1502,1,45800025,920,42510025,920,0.5,,,,11
129720105,0,0,3,129700105,1502,1,45800025,920,408160025,920,0.5,,,,5
129730105,0,0,3,129700105,1502,1,45800025,920,480370025,920,0.5,,,,6
129740105,0,0,3,129700105,1502,1,45800025,920,419120025,1102,0.5,,,,7
129750105,0,0,3,129700105,1502,1,45800025,920,437880025,1102,0.5,,,,8
129690105,0,0,3,129860105,1502,1,45800025,920,140960025,1102,0.82,,,,5
129700105,0,0,3,,1502,1,45800025,920,1220077,13,,,,,3
129710105,0,0,3,129700105,1502,1,45800025,920,1390025,920,0.5,,,,4
130080105,0,0,3,129860105,1502,1,45800025,920,3370025,920,0.5,,,,8
130090105,0,0,3,129860105,1502,1,45800025,920,407990025,920,0.5,,,,10
130100105,0,0,3,129860105,1502,1,45800025,920,437900025,920,0.5,,,,9
97370105,0,0,4,,1502,1,427140025,1102,427870025,920,0.5,,,0.75,1
90210105,0,0,4,,1502,1,12610025,920,425910025,1102,0.5,,,0.75,1
90220105,0,0,4,,1502,1,12610025,920,425540025,930,0.5,,,0.75,2
57510105,0,0,4,57530105,1502,1,1230077,13,640138,279,0.5,,,,4
57940105,0,0,4,,1502,1,1230077,13,680138,279,0.5,,,,1
82080105,0,0,4,,1502,1,1230077,13,380430025,920,,,,,3
86170105,0,0,4,,1502,1,1230077,13,423780025,920,,,,,5
92200105,0,0,4,,1502,1,1230077,13,55590025,920,,,,,2
104180105,0,0,4,104200105,1502,1,1230077,13,55480025,920,,,,,13
114590105,0,0,4,,1502,1,1230077,13,44960025,920,,,,,14
142400105,0,0,4,,1502,1,1230077,13,414270025,919,0.5,,,,1
98260105,0,0,4,,1502,1,18090025,920,427490025,1102,0.5,,,0.5,1
98830105,0,0,4,,1502,1,18090025,920,428140025,1102,0.17,,,0.75,2
102770105,0,0,4,,1502,1,18090025,920,429380025,1102,0.5,,,0.75,3
102860105,0,0,4,,1502,1,18090025,920,429380025,1102,0.5,,,0.75,4
103500105,0,0,4,,1502,1,18090025,920,429850025,1102,0.5,,,0.5,5
104310105,0,0,4,,1502,1,18090025,920,429670025,1102,0.5,,,0.5,6
104770105,0,0,4,,1502,1,18090025,920,429970025,1102,0.17,,,0.5,7
105790105,0,0,4,,1502,1,18090025,920,428410025,1102,0.5,,,0.75,8
106560105,0,0,4,,1502,1,18090025,920,430540025,1102,0.17,,,0.75,9
108040105,0,0,4,,1502,1,18090025,920,430930025,1102,0.5,,,0.5,11
107970105,0,0,4,,1502,1,18090025,920,430920025,1102,0.5,,,0.5,10
108500105,0,0,4,,1502,1,18090025,920,431080025,1102,0.5,,,0.5,12
111130105,0,0,4,,1502,1,18090025,920,431770025,1102,0.17,,,0.5,13
205480105,0,0,4,,1502,1,1220077,13,56020025,1102,,,,,12
84580105,0,0,4,,1502,1,1220077,13,55730025,920,,,,,6
92070105,0,0,4,,1502,1,1220077,13,55590025,920,,,,,3
114530105,0,0,4,114470105,1502,1,1220077,13,44960025,920,,,,,3
129060105,0,0,4,,1502,1,1220077,13,45800025,920,0.5,,,,11
134560105,0,0,4,,1502,1,1220077,13,45470025,920,,,,,2
86180105,0,0,4,86170105,1502,1,5690025,920,423780025,920,0.5,,,,7
86190105,0,0,4,86170105,1502,1,142750025,920,423780025,920,0.5,,,,6
76680105,0,0,4,,1502,1,418510025,920,179460025,1102,0.82,,,,31
76690105,0,0,4,,1502,1,418510025,920,368640025,920,0.82,,,,34
76700105,0,0,4,,1502,1,418510025,920,368560025,920,0.5,,,,35
76710105,0,0,4,76740105,1502,1,418510025,920,42510025,920,0.82,,,,39
76640105,0,0,4,,1502,1,418510025,920,12940025,920,0.5,,,,28
76660105,0,0,4,,1502,1,418510025,920,386360025,920,0.9,,,,30
76670105,0,0,4,,1502,1,418510025,920,6100025,920,0.82,,,,33
76760105,0,0,4,76750105,1502,1,418510025,920,6030025,920,0.5,,,,36
76770105,0,0,4,,1502,1,418510025,920,416220025,920,0.5,,,,32
76780105,0,0,4,,1502,1,418510025,920,20060025,920,0.5,,,,36
76790105,0,0,4,,1502,1,418510025,920,61520025,920,0.82,,,,37
76720105,0,0,4,76740105,1502,1,418510025,920,12610025,920,0.5,,,,42
76730105,0,0,4,76740105,1502,1,418510025,920,12590025,920,0.5,,,,41
76740105,0,0,4,,1502,1,418510025,920,1220077,13,,,,,39
76750105,0,0,4,76690105,1502,1,418510025,920,18330025,920,0.82,,,,35
76520105,0,0,4,76330105,1502,1,418510025,920,149300025,920,0.5,,,,16
76540105,0,0,4,76360105,1502,1,418510025,920,13420025,920,0.82,,,,12
76550105,0,0,4,76270105,1502,1,418510025,920,13720025,920,0.5,,,,14
76480105,0,0,4,76230105,1502,1,418510025,920,12260025,920,0.5,,,,13
76500105,0,0,4,76330105,1502,1,418510025,920,12760025,920,0.5,,,,17
76510105,0,0,4,76330105,1502,1,418510025,920,12840025,920,0.5,,,,15
76600105,0,0,4,76310105,1502,1,418510025,920,417330025,920,0.5,,,,25
76610105,0,0,4,76310105,1502,1,418510025,920,53570025,920,0.5,,,,27
76620105,0,0,4,76380105,1502,1,418510025,920,141080025,1102,0.5,,,,25
76630105,0,0,4,76380105,1502,1,418510025,920,395290025,920,0.5,,,,24
76560105,0,0,4,76360105,1502,1,418510025,920,129580025,1102,0.5,,,,13
76570105,0,0,4,76250105,1502,1,418510025,920,350025,920,0.5,,,,17
76580105,0,0,4,76280105,1502,1,418510025,920,13450025,920,0.5,,,,19
76590105,0,0,4,76310105,1502,1,418510025,920,123840025,920,0.5,,,,26
76360105,0,0,4,76370105,1502,1,418510025,920,421180025,920,0.5,,,,21
76370105,0,0,4,76220105,1502,1,418510025,920,421190025,920,0.5,,,,9
76380105,0,0,4,76240105,1502,1,418510025,920,421200025,920,0.5,,,,23
76320105,0,0,4,76370105,1502,1,418510025,920,421140025,920,0.5,,,,15
76330105,0,0,4,76220105,1502,1,418510025,920,421150025,920,0.5,,,,17
76340105,0,0,4,76370105,1502,1,418510025,920,421160025,920,0.5,,,,20
76350105,0,0,4,76220105,1502,1,418510025,920,421170025,920,0.5,,,,11
76460105,0,0,4,76320105,1502,1,418510025,920,319690025,920,0.5,,,,16
76470105,0,0,4,76320105,1502,1,418510025,920,13720025,920,0.5,,,,17
76400105,0,0,4,76290105,1502,1,418510025,920,421210025,920,0.5,,,,12
76410105,0,0,4,76290105,1502,1,418510025,920,421220025,920,0.5,,,,13
76420105,0,0,4,76290105,1502,1,418510025,920,193210025,920,0.5,,,,14
76430105,0,0,4,76290105,1502,1,418510025,920,2790025,920,0.5,,,,15
76200105,0,0,4,76160105,1502,1,418510025,920,46120025,920,0.17,,,,5
76210105,0,0,4,76160105,1502,1,418510025,920,305070025,920,0.17,,,,6
76220105,0,0,4,,1502,1,418510025,920,421040025,920,0.5,,,,7
76230105,0,0,4,76370105,1502,1,418510025,920,421050025,920,0.5,,,,12
76160105,0,0,4,,1502,1,418510025,920,1220077,13,,,,,1
76170105,0,0,4,76160105,1502,1,418510025,920,13990025,920,0.17,,,,2
