id,type,nodetype,deep,parent_id,level,route,ida,levela,idb,levelb,value_a,value_b,value_c,value_d,sort
471460025,1,1,0,1720025,183,1,0,0,0,0,,,,,3
471480025,1,1,0,19970025,183,1,0,0,0,0,,,,,30
481640025,1,1,0,33370025,183,1,0,0,0,0,,,,,517
485790025,1,1,0,53990025,183,1,0,0,0,0,,,,,3195
487880025,1,1,0,487680025,183,1,0,0,0,0,,,,,10
494820025,1,1,0,31850025,183,1,0,0,0,0,,,,,1299
494880025,1,1,0,31850025,183,1,0,0,0,0,,,,,1303
494890025,1,1,0,31850025,183,1,0,0,0,0,,,,,1301
494900025,1,1,0,31850025,183,1,0,0,0,0,,,,,1300
506700025,1,1,0,65040025,183,1,0,0,0,0,,,,,1281
506720025,1,1,0,68500025,183,1,0,0,0,0,,,,,1381
511700025,1,1,0,27290025,183,1,0,0,0,0,,,,,602
511790025,1,1,0,27290025,183,1,0,0,0,0,,,,,603
13230025,1,1,0,13090025,183,1,0,0,0,0,,,,,927
17900025,1,1,0,467020025,183,1,0,0,0,0,,,,,4
19440025,1,1,0,19390025,183,1,0,0,0,0,,,,,19
24100025,1,1,0,100025,183,1,0,0,0,0,,,,,0
24110025,1,1,0,384630025,183,1,0,0,0,0,,,,,1
24150025,1,1,0,446350025,183,1,0,0,0,0,,,,,0
24200025,1,1,0,446350025,183,1,0,0,0,0,,,,,1
24330025,1,1,0,24110025,183,1,0,0,0,0,,,,,21
24440025,1,1,0,24110025,183,1,0,0,0,0,,,,,24
24630025,1,1,0,31290025,183,1,0,0,0,0,,,,,434
24700025,1,1,0,384480025,183,1,0,0,0,0,,,,,7
25050025,1,1,0,403290025,183,1,0,0,0,0,,,,,3
25210025,1,1,0,384630025,183,1,0,0,0,0,,,,,0
25520025,1,1,0,25210025,183,1,0,0,0,0,,,,,64
25540025,1,1,0,354230025,183,1,0,0,0,0,,,,,1
25580025,1,1,0,25210025,183,1,0,0,0,0,,,,,67
25710025,1,1,0,25210025,183,1,0,0,0,0,,,,,77
25870025,1,1,0,25770025,183,1,0,0,0,0,,,,,87
25940025,1,1,0,44450025,183,1,0,0,0,0,,,,,1
26710025,1,1,0,197500025,183,1,0,0,0,0,,,,,8
27120025,1,1,0,27710025,183,1,0,0,0,0,,,,,4
27330025,1,1,0,384630025,183,1,0,0,0,0,,,,,2
27520025,1,1,0,27330025,183,1,0,0,0,0,,,,,205
27720025,1,1,0,384630025,183,1,0,0,0,0,,,,,6
27920025,1,1,0,387280025,183,1,0,0,0,0,,,,,1
28000025,1,1,0,27920025,183,1,0,0,0,0,,,,,235
28250025,1,1,0,27920025,183,1,0,0,0,0,,,,,248
28370025,1,1,0,27920025,183,1,0,0,0,0,,,,,257
28420025,1,1,0,384480025,183,1,0,0,0,0,,,,,4
28450025,1,1,0,28420025,183,1,0,0,0,0,,,,,269
28530025,1,1,0,28420025,183,1,0,0,0,0,,,,,272
28690025,1,1,0,28420025,183,1,0,0,0,0,,,,,284
28780025,1,1,0,384480025,183,1,0,0,0,0,,,,,5
28790025,1,1,0,28780025,183,1,0,0,0,0,0.82,,,0.5,290
29180025,1,1,0,28780025,183,1,0,0,0,0,,,,,299
29270025,1,1,0,384480025,183,1,0,0,0,0,,,,,1
29360025,1,1,0,29270025,183,1,0,0,0,0,,,,,2
29410025,1,1,0,29270025,183,1,0,0,0,0,,,,,323
29810025,1,1,0,384480025,183,1,0,0,0,0,,,,,10
30220025,1,1,0,30210025,183,1,0,0,0,0,,,,,368
30320025,1,1,0,30210025,183,1,0,0,0,0,,,,,371
30420025,1,1,0,347260025,183,1,0,0,0,0,,,,,0
30860025,1,1,0,30210025,183,1,0,0,0,0,,,,,396
31260025,1,1,0,30210025,183,1,0,0,0,0,,,,,445
31850025,1,1,0,31770025,183,1,0,0,0,0,,,,,508
31990025,1,1,0,31940025,183,1,0,0,0,0,,,,,1297
32020025,1,1,0,31940025,183,1,0,0,0,0,,,,,1300
32140025,1,1,0,501740025,183,1,0,0,0,0,,,,,0
32490025,1,1,0,31770025,183,1,0,0,0,0,,,,,533
32590025,1,1,0,31770025,183,1,0,0,0,0,,,,,532
32670025,1,1,0,24100025,183,1,0,0,0,0,,,,,113
32680025,1,1,0,32670025,183,1,0,0,0,0,,,,,471
33370025,1,1,0,197500025,183,1,0,0,0,0,,,,,11
33390025,1,1,0,100025,183,1,0,0,0,0,0.82,,,0.5,17
33400025,1,1,0,178910025,183,1,0,0,0,0,,,,,3
33410025,1,1,0,303780025,183,1,0,0,0,0,,,,,3
33650025,1,1,0,303780025,183,1,0,0,0,0,,,,,4
34030025,1,1,0,303780025,183,1,0,0,0,0,,,,,5
34090025,1,1,0,34030025,183,1,0,0,0,0,,,,,553
34280025,1,1,0,395430025,183,1,0,0,0,0,,,,,7
34500025,1,1,0,395430025,183,1,0,0,0,0,,,,,8
34830025,1,1,0,17730025,183,1,0,0,0,0,,,,,377
34840025,1,1,0,34830025,183,1,0,0,0,0,,,,,587
34950025,1,1,0,34830025,183,1,0,0,0,0,,,,,589
35060025,1,1,0,34830025,183,1,0,0,0,0,,,,,591
35200025,1,1,0,34830025,183,1,0,0,0,0,,,,,595
35320025,1,1,0,34830025,183,1,0,0,0,0,,,,,600
35380025,1,1,0,19420025,183,1,0,0,0,0,,,,,374
35390025,1,1,0,35380025,183,1,0,0,0,0,,,,,3
35450025,1,1,0,35390025,183,1,0,0,0,0,,,,,607
35490025,1,1,0,35450025,183,1,0,0,0,0,,,,,1704
35510025,1,1,0,35390025,183,1,0,0,0,0,,,,,611
35600025,1,1,0,35390025,183,1,0,0,0,0,,,,,613
35640025,1,1,0,35600025,183,1,0,0,0,0,,,,,1718
36060025,1,1,0,36000025,183,1,0,0,0,0,,,,,1752
36220025,1,1,0,35880025,183,1,0,0,0,0,,,,,639
36440025,1,1,0,36460025,183,1,0,0,0,0,,,,,1800
36530025,1,1,0,35380025,183,1,0,0,0,0,,,,,208
36770025,1,1,0,36780025,183,1,0,0,0,0,,,,,5
36780025,1,1,0,446670025,183,1,0,0,0,0,,,,,2
36850025,1,1,0,36790025,183,1,0,0,0,0,,,,,1820
37040025,1,1,0,35380025,183,1,0,0,0,0,,,,,9
37170025,1,1,0,446680025,183,1,0,0,0,0,,,,,1
37250025,1,1,0,37220025,183,1,0,0,0,0,,,,,1852
37260025,1,1,0,37220025,183,1,0,0,0,0,,,,,1853
37270025,1,1,0,35380025,183,1,0,0,0,0,,,,,5
37450025,1,1,0,197620025,183,1,0,0,0,0,,,,,1
37550025,1,1,0,37450025,183,1,0,0,0,0,,,,,680
38130025,1,1,0,197620025,183,1,0,0,0,0,,,,,3
39570025,1,1,0,19460025,183,1,0,0,0,0,,,,,391
39580025,1,1,0,39570025,183,1,0,0,0,0,0.82,,,0.5,211
41140025,1,1,0,39570025,183,1,0,0,0,0,,,,,221
41460025,1,1,0,39570025,183,1,0,0,0,0,,,,,225
41890025,1,1,0,39570025,183,1,0,0,0,0,,,,,228
42390025,1,1,0,39570025,183,1,0,0,0,0,,,,,233
42770025,1,1,0,39570025,183,1,0,0,0,0,,,,,234
43290025,1,1,0,39570025,183,1,0,0,0,0,,,,,239
43600025,1,1,0,39570025,183,1,0,0,0,0,,,,,244
43880025,1,1,0,39570025,183,1,0,0,0,0,,,,,247
44360025,1,1,0,178940025,183,1,0,0,0,0,0.5,,,0.5,7
44370025,1,1,0,44360025,183,1,0,0,0,0,,,,,257
44740025,1,1,0,44360025,183,1,0,0,0,0,,,,,260
44950025,1,1,0,44360025,183,1,0,0,0,0,,,,,262
45310025,1,1,0,44360025,183,1,0,0,0,0,,,,,269
45460025,1,1,0,44360025,183,1,0,0,0,0,,,,,272
45620025,1,1,0,44360025,183,1,0,0,0,0,,,,,273
46200025,1,1,0,44360025,183,1,0,0,0,0,,,,,279
46910025,1,1,0,44360025,183,1,0,0,0,0,,,,,284
47200025,1,1,0,44360025,183,1,0,0,0,0,,,,,286
47510025,1,1,0,44360025,183,1,0,0,0,0,,,,,290
47790025,1,1,0,44360025,183,1,0,0,0,0,,,,,295
48340025,1,1,0,178980025,183,1,0,0,0,0,,,,,5
48350025,1,1,0,48340025,183,1,0,0,0,0,,,,,298
48390025,1,1,0,48350025,183,1,0,0,0,0,,,,,994
48440025,1,1,0,48350025,183,1,0,0,0,0,,,,,995
48550025,1,1,0,48350025,183,1,0,0,0,0,,,,,996
48590025,1,1,0,48350025,183,1,0,0,0,0,,,,,997
48690025,1,1,0,48350025,183,1,0,0,0,0,,,,,998
48780025,1,1,0,48350025,183,1,0,0,0,0,,,,,999
48830025,1,1,0,48340025,183,1,0,0,0,0,,,,,303
48930025,1,1,0,48830025,183,1,0,0,0,0,,,,,1001
49010025,1,1,0,48830025,183,1,0,0,0,0,,,,,1002
49070025,1,1,0,48340025,183,1,0,0,0,0,,,,,308
49080025,1,1,0,49070025,183,1,0,0,0,0,,,,,1003
49260025,1,1,0,49070025,183,1,0,0,0,0,,,,,1006
49370025,1,1,0,49070025,183,1,0,0,0,0,,,,,1007
49490025,1,1,0,49070025,183,1,0,0,0,0,,,,,1009
49580025,1,1,0,49070025,183,1,0,0,0,0,,,,,1010
49620025,1,1,0,48340025,183,1,0,0,0,0,,,,,313
49690025,1,1,0,304000025,183,1,0,0,0,0,,,,,3
49870025,1,1,0,48340025,183,1,0,0,0,0,,,,,315
50460025,1,1,0,48340025,183,1,0,0,0,0,,,,,326
50470025,1,1,0,50460025,183,1,0,0,0,0,,,,,1024
50540025,1,1,0,50460025,183,1,0,0,0,0,,,,,1025
50650025,1,1,0,50460025,183,1,0,0,0,0,,,,,1026
50690025,1,1,0,48340025,183,1,0,0,0,0,,,,,328
50710025,1,1,0,50690025,183,1,0,0,0,0,,,,,1028
50720025,1,1,0,50710025,183,1,0,0,0,0,,,,,2935
50840025,1,1,0,48340025,183,1,0,0,0,0,,,,,332
51030025,1,1,0,50840025,183,1,0,0,0,0,,,,,1044
51180025,1,1,0,48340025,183,1,0,0,0,0,,,,,336
51190025,1,1,0,51180025,183,1,0,0,0,0,,,,,1034
51290025,1,1,0,51180025,183,1,0,0,0,0,,,,,1035
51380025,1,1,0,48340025,183,1,0,0,0,0,,,,,341
51390025,1,1,0,51380025,183,1,0,0,0,0,,,,,1036
51400025,1,1,0,51380025,183,1,0,0,0,0,,,,,1037
51450025,1,1,0,51380025,183,1,0,0,0,0,,,,,1038
51490025,1,1,0,51380025,183,1,0,0,0,0,,,,,1039
51530025,1,1,0,179020025,183,1,0,0,0,0,,,,,5
51540025,1,1,0,52570025,183,1,0,0,0,0,,,,,1
51660025,1,1,0,51640025,183,1,0,0,0,0,,,,,3013
51710025,1,1,0,51540025,183,1,0,0,0,0,,,,,1042
51780025,1,1,0,52570025,183,1,0,0,0,0,,,,,2
51930025,1,1,0,410930025,183,1,0,0,0,0,,,,,10
51970025,1,1,0,52000025,183,1,0,0,0,0,,,,,3040
52000025,1,1,0,51780025,183,1,0,0,0,0,,,,,1047
52040025,1,1,0,51780025,183,1,0,0,0,0,,,,,1048
52170025,1,1,0,51780025,183,1,0,0,0,0,,,,,1055
52220025,1,1,0,51780025,183,1,0,0,0,0,,,,,1052
52330025,1,1,0,52570025,183,1,0,0,0,0,,,,,3
52490025,1,1,0,52330025,183,1,0,0,0,0,,,,,1057
52560025,1,1,0,382390025,183,1,0,0,0,0,,,,,1
52570025,1,1,0,51530025,183,1,0,0,0,0,,,,,1
52670025,1,1,0,52570025,183,1,0,0,0,0,,,,,1059
52780025,1,1,0,52570025,183,1,0,0,0,0,,,,,1061
52820025,1,1,0,52780025,183,1,0,0,0,0,,,,,3104
52850025,1,1,0,52570025,183,1,0,0,0,0,,,,,1063
52880025,1,1,0,51530025,183,1,0,0,0,0,,,,,2
52930025,1,1,0,178920025,183,1,0,0,0,0,0.805,,,0.5,3
52940025,1,1,0,52930025,183,1,0,0,0,0,,,,,361
53050025,1,1,0,197400025,183,1,0,0,0,0,,,,,6
53060025,1,1,0,53050025,183,1,0,0,0,0,,,,,1067
53120025,1,1,0,53050025,183,1,0,0,0,0,,,,,1068
53180025,1,1,0,53050025,183,1,0,0,0,0,,,,,1069
53240025,1,1,0,53050025,183,1,0,0,0,0,,,,,1070
53310025,1,1,0,53050025,183,1,0,0,0,0,,,,,1071
53370025,1,1,0,52930025,183,1,0,0,0,0,,,,,369
53830025,1,1,0,53560025,183,1,0,0,0,0,,,,,1084
53980025,1,1,0,52930025,183,1,0,0,0,0,,,,,373
54120025,1,1,0,197400025,183,1,0,0,0,0,,,,,10
54180025,1,1,0,54120025,183,1,0,0,0,0,,,,,1087
54300025,1,1,0,54290025,183,1,0,0,0,0,,,,,3217
54670025,1,1,0,54640025,183,1,0,0,0,0,,,,,5
54900025,1,1,0,471480025,183,1,0,0,0,0,,,,,3
54990025,1,1,0,19970025,183,1,0,0,0,0,,,,,11
55470025,1,1,0,44360025,183,1,0,0,0,0,0.5,,,0.5,298
55670025,1,1,0,413610025,183,1,0,0,0,0,,,,,10
55690025,1,1,0,55470025,183,1,0,0,0,0,,,,,3
55810025,1,1,0,55730025,183,1,0,0,0,0,,,,,8
56220025,1,1,0,52930025,183,1,0,0,0,0,,,,,383
56390025,1,1,0,56220025,183,1,0,0,0,0,,,,,1120
56470025,1,1,0,56220025,183,1,0,0,0,0,,,,,1126
56610025,1,1,0,56220025,183,1,0,0,0,0,,,,,1123
56710025,1,1,0,56220025,183,1,0,0,0,0,,,,,1124
56760025,1,1,0,56220025,183,1,0,0,0,0,,,,,1125
56810025,1,1,0,52930025,183,1,0,0,0,0,,,,,387
56900025,1,1,0,56810025,183,1,0,0,0,0,,,,,1128
57160025,1,1,0,336930025,183,1,0,0,0,0,,,,,3
57230025,1,1,0,56810025,183,1,0,0,0,0,,,,,1135
57340025,1,1,0,56810025,183,1,0,0,0,0,,,,,1132
57390025,1,1,0,52930025,183,1,0,0,0,0,,,,,396
57580025,1,1,0,18200025,183,1,0,0,0,0,0.5,,,0.5,3
57590025,1,1,0,320030025,183,1,0,0,0,0,,,,,1
57770025,1,1,0,58480025,183,1,0,0,0,0,,,,,1169
58160025,1,1,0,317330025,183,1,0,0,0,0,,,,,141
58310025,1,1,0,320030025,183,1,0,0,0,0,,,,,8
58550025,1,1,0,58480025,183,1,0,0,0,0,,,,,1164
58720025,1,1,0,58480025,183,1,0,0,0,0,,,,,7
58890025,1,1,0,58480025,183,1,0,0,0,0,,,,,1175
59050025,1,1,0,385120025,183,1,0,0,0,0,0.5,,,0.5,1
59300025,1,1,0,197380025,183,1,0,0,0,0,,,,,12
59820025,1,1,0,57580025,183,1,0,0,0,0,,,,,417
59910025,1,1,0,57580025,183,1,0,0,0,0,,,,,422
60000025,1,1,0,57580025,183,1,0,0,0,0,,,,,3
60180025,1,1,0,57580025,183,1,0,0,0,0,,,,,431
60370025,1,1,0,57580025,183,1,0,0,0,0,,,,,4
60380025,1,1,0,57580025,183,1,0,0,0,0,,,,,7
60410025,1,1,0,57580025,183,1,0,0,0,0,,,,,434
60450025,1,1,0,178900025,183,1,0,0,0,0,,,,,3
60460025,1,1,0,60450025,183,1,0,0,0,0,,,,,418
60470025,1,1,0,60460025,183,1,0,0,0,0,,,,,1205
60690025,1,1,0,60460025,183,1,0,0,0,0,,,,,1209
60800025,1,1,0,60460025,183,1,0,0,0,0,,,,,1210
60910025,1,1,0,60460025,183,1,0,0,0,0,,,,,1211
60990025,1,1,0,60460025,183,1,0,0,0,0,,,,,1212
61050025,1,1,0,60460025,183,1,0,0,0,0,,,,,1213
61150025,1,1,0,60460025,183,1,0,0,0,0,,,,,1214
61280025,1,1,0,60460025,183,1,0,0,0,0,,,,,1216
61350025,1,1,0,60460025,183,1,0,0,0,0,,,,,1217
61460025,1,1,0,60460025,183,1,0,0,0,0,,,,,1218
61500025,1,1,0,60460025,183,1,0,0,0,0,,,,,1219
61670025,1,1,0,61590025,183,1,0,0,0,0,,,,,3809
61690025,1,1,0,305960025,183,1,0,0,0,0,,,,,1
61840025,1,1,0,61740025,183,1,0,0,0,0,,,,,3826
62400025,1,1,0,61690025,183,1,0,0,0,0,,,,,2
62500025,1,1,0,305960025,183,1,0,0,0,0,,,,,14
62990025,1,1,0,63200025,183,1,0,0,0,0,,,,,1267
63210025,1,1,0,63200025,183,1,0,0,0,0,,,,,1248
63480025,1,1,0,63200025,183,1,0,0,0,0,,,,,1252
63690025,1,1,0,63200025,183,1,0,0,0,0,,,,,1255
64410025,1,1,0,64040025,183,1,0,0,0,0,0.82,,,0.5,1264
64620025,1,1,0,60450025,183,1,0,0,0,0,,,,,456
65040025,1,1,0,60450025,183,1,0,0,0,0,,,,,459
65050025,1,1,0,63200025,183,1,0,0,0,0,,,,,1265
65320025,1,1,0,179000025,183,1,0,0,0,0,,,,,2
65330025,1,1,0,464950025,183,1,0,0,0,0,,,,,5
65680025,1,1,0,464950025,183,1,0,0,0,0,,,,,4
65960025,1,1,0,464950025,183,1,0,0,0,0,,,,,3
66650025,1,1,0,464950025,183,1,0,0,0,0,,,,,2
67010025,1,1,0,464950025,183,1,0,0,0,0,,,,,1
67290025,1,1,0,65320025,183,1,0,0,0,0,,,,,463
67360025,1,1,0,67290025,183,1,0,0,0,0,,,,,1311
67440025,1,1,0,67290025,183,1,0,0,0,0,,,,,1312
67610025,1,1,0,65320025,183,1,0,0,0,0,,,,,469
67620025,1,1,0,67610025,183,1,0,0,0,0,,,,,1315
67980025,1,1,0,464970025,183,1,0,0,0,0,,,,,1
68300025,1,1,0,67610025,183,1,0,0,0,0,,,,,1316
68360025,1,1,0,464990025,183,1,0,0,0,0,,,,,1
68440025,1,1,0,464990025,183,1,0,0,0,0,,,,,0
68500025,1,1,0,65320025,183,1,0,0,0,0,,,,,473
68520025,1,1,0,464950025,183,1,0,0,0,0,,,,,14
68740025,1,1,0,464950025,183,1,0,0,0,0,,,,,11
68820025,1,1,0,464950025,183,1,0,0,0,0,,,,,12
68920025,1,1,0,464950025,183,1,0,0,0,0,,,,,13
68960025,1,1,0,464950025,183,1,0,0,0,0,,,,,15
69070025,1,1,0,65320025,183,1,0,0,0,0,,,,,470
69360025,1,1,0,178950025,183,1,0,0,0,0,,,,,3
69370025,1,1,0,330670025,183,1,0,0,0,0,,,,,2
69530025,1,1,0,69370025,183,1,0,0,0,0,,,,,1350
69650025,1,1,0,330670025,183,1,0,0,0,0,,,,,3
70790025,1,1,0,470310025,183,1,0,0,0,0,,,,,4
70870025,1,1,0,470310025,183,1,0,0,0,0,,,,,5
70980025,1,1,0,470310025,183,1,0,0,0,0,,,,,6
71060025,1,1,0,470310025,183,1,0,0,0,0,,,,,7
71380025,1,1,0,69360025,183,1,0,0,0,0,0.82,,,0.5,485
71390025,1,1,0,71380025,183,1,0,0,0,0,,,,,1373
71450025,1,1,0,71380025,183,1,0,0,0,0,,,,,1374
71820025,1,1,0,71380025,183,1,0,0,0,0,,,,,1387
71860025,1,1,0,330670025,183,1,0,0,0,0,,,,,5
71890025,1,1,0,72540025,183,1,0,0,0,0,,,,,0
72200025,1,1,0,305980025,183,1,0,0,0,0,,,,,12
72220025,1,1,0,72200025,183,1,0,0,0,0,,,,,1385
72540025,1,1,0,305980025,183,1,0,0,0,0,,,,,11
73180025,1,1,0,305980025,183,1,0,0,0,0,,,,,5
73450025,1,1,0,305980025,183,1,0,0,0,0,,,,,4
74180025,1,1,0,470320025,183,1,0,0,0,0,,,,,3
75110025,1,1,0,470320025,183,1,0,0,0,0,,,,,2
75430025,1,1,0,69360025,183,1,0,0,0,0,,,,,516
75440025,1,1,0,75430025,183,1,0,0,0,0,,,,,1424
75530025,1,1,0,75430025,183,1,0,0,0,0,,,,,1425
75630025,1,1,0,75430025,183,1,0,0,0,0,,,,,1426
75740025,1,1,0,19410025,183,1,0,0,0,0,,,,,375
75750025,1,1,0,385520025,183,1,0,0,0,0,,,,,0
76640025,1,1,0,75750025,183,1,0,0,0,0,,,,,1435
76720025,1,1,0,385520025,183,1,0,0,0,0,,,,,1
77360025,1,1,0,197350025,183,1,0,0,0,0,,,,,24
77370025,1,1,0,77360025,183,1,0,0,0,0,,,,,1450
78100025,1,1,0,178960025,183,1,0,0,0,0,,,,,3
78120025,1,1,0,446370025,183,1,0,0,0,0,,,,,2
78250025,1,1,0,446690025,183,1,0,0,0,0,,,,,4
78370025,1,1,0,78100025,183,1,0,0,0,0,,,,,1471
78490025,1,1,0,446690025,183,1,0,0,0,0,,,,,13
78500025,1,1,0,446690025,183,1,0,0,0,0,,,,,12
78630025,1,1,0,178960025,183,1,0,0,0,0,,,,,6
79290025,1,1,0,311380025,183,1,0,0,0,0,,,,,1
80760025,1,1,0,89790025,183,1,0,0,0,0,,,,,596
80770025,1,1,0,80760025,183,1,0,0,0,0,,,,,1508
80870025,1,1,0,80860025,183,1,0,0,0,0,,,,,547
81580025,1,1,0,80870025,183,1,0,0,0,0,,,,,1521
81690025,1,1,0,81930025,183,1,0,0,0,0,,,,,0
81930025,1,1,0,80860025,183,1,0,0,0,0,,,,,551
82130025,1,1,0,81930025,183,1,0,0,0,0,,,,,1531
83030025,1,1,0,80860025,183,1,0,0,0,0,,,,,552
83570025,1,1,0,80860025,183,1,0,0,0,0,,,,,556
83640025,1,1,0,83570025,183,1,0,0,0,0,,,,,1552
84600025,1,1,0,83570025,183,1,0,0,0,0,,,,,1567
85040025,1,1,0,80860025,183,1,0,0,0,0,,,,,560
85580025,1,1,0,80860025,183,1,0,0,0,0,,,,,563
85820025,1,1,0,100025,183,1,0,0,0,0,,,,,69
85830025,1,1,0,85820025,183,1,0,0,0,0,,,,,557
86370025,1,1,0,85820025,183,1,0,0,0,0,,,,,560
87020025,1,1,0,85820025,183,1,0,0,0,0,,,,,564
87660025,1,1,0,85820025,183,1,0,0,0,0,,,,,566
88010025,1,1,0,85820025,183,1,0,0,0,0,,,,,568
88750025,1,1,0,85820025,183,1,0,0,0,0,,,,,569
89080025,1,1,0,85820025,183,1,0,0,0,0,,,,,572
89090025,1,1,0,89080025,183,1,0,0,0,0,,,,,1630
89230025,1,1,0,85820025,183,1,0,0,0,0,,,,,573
89420025,1,1,0,85820025,183,1,0,0,0,0,,,,,575
89790025,1,1,0,100025,183,1,0,0,0,0,,,,,70
89800025,1,1,0,89790025,183,1,0,0,0,0,,,,,578
90300025,1,1,0,89790025,183,1,0,0,0,0,,,,,581
90310025,1,1,0,90300025,183,1,0,0,0,0,,,,,1651
90400025,1,1,0,90300025,183,1,0,0,0,0,,,,,1652
90450025,1,1,0,90300025,183,1,0,0,0,0,,,,,1653
90530025,1,1,0,90300025,183,1,0,0,0,0,,,,,1654
90620025,1,1,0,90300025,183,1,0,0,0,0,,,,,1655
90690025,1,1,0,90300025,183,1,0,0,0,0,,,,,1656
90730025,1,1,0,90810025,183,1,0,0,0,0,,,,,6223
90810025,1,1,0,90300025,183,1,0,0,0,0,,,,,0
91010025,1,1,0,89790025,183,1,0,0,0,0,,,,,584
91840025,1,1,0,89790025,183,1,0,0,0,0,,,,,586
92210025,1,1,0,89790025,183,1,0,0,0,0,,,,,589
92460025,1,1,0,89790025,183,1,0,0,0,0,,,,,603
93140025,1,1,0,78100025,183,1,0,0,0,0,0.82,,,0.5,1479
93740025,1,1,0,89790025,183,1,0,0,0,0,,,,,595
93920025,1,1,0,93740025,183,1,0,0,0,0,,,,,1694
95550025,1,1,0,89790025,183,1,0,0,0,0,,,,,600
96230025,1,1,0,89790025,183,1,0,0,0,0,,,,,601
97010025,1,1,0,178950025,183,1,0,0,0,0,,,,,2
100130025,1,1,0,97010025,183,1,0,0,0,0,,,,,605
101560025,1,1,0,97010025,183,1,0,0,0,0,,,,,607
102320025,1,1,0,101560025,183,1,0,0,0,0,,,,,1779
102360025,1,1,0,97010025,183,1,0,0,0,0,,,,,609
103210025,1,1,0,97010025,183,1,0,0,0,0,,,,,612
104130025,1,1,0,103210025,183,1,0,0,0,0,,,,,1799
104170025,1,1,0,97010025,183,1,0,0,0,0,,,,,614
104860025,1,1,0,104170025,183,1,0,0,0,0,,,,,1809
104880025,1,1,0,104860025,183,1,0,0,0,0,,,,,7452
104900025,1,1,0,97010025,183,1,0,0,0,0,,,,,615
105740025,1,1,0,104900025,183,1,0,0,0,0,,,,,1819
105780025,1,1,0,97010025,183,1,0,0,0,0,,,,,618
106580025,1,1,0,105780025,183,1,0,0,0,0,,,,,1829
106620025,1,1,0,97010025,183,1,0,0,0,0,,,,,619
106630025,1,1,0,106620025,183,1,0,0,0,0,,,,,1830
106710025,1,1,0,106620025,183,1,0,0,0,0,,,,,1831
106790025,1,1,0,106620025,183,1,0,0,0,0,,,,,1832
107100025,1,1,0,106620025,183,1,0,0,0,0,,,,,1833
107370025,1,1,0,106620025,183,1,0,0,0,0,,,,,1836
107490025,1,1,0,106620025,183,1,0,0,0,0,,,,,1839
107620025,1,1,0,106620025,183,1,0,0,0,0,,,,,1841
107750025,1,1,0,106620025,183,1,0,0,0,0,,,,,1843
107890025,1,1,0,97010025,183,1,0,0,0,0,,,,,622
107990025,1,1,0,97010025,183,1,0,0,0,0,,,,,624
108310025,1,1,0,97010025,183,1,0,0,0,0,,,,,627
108500025,1,1,0,108310025,183,1,0,0,0,0,,,,,1852
109060025,1,1,0,108310025,183,1,0,0,0,0,,,,,1858
109890025,1,1,0,97010025,183,1,0,0,0,0,,,,,631
111420025,1,1,0,97010025,183,1,0,0,0,0,,,,,632
112460025,1,1,0,97010025,183,1,0,0,0,0,,,,,634
