id_symptoms,name_symptoms
430000025,вирусный энцефалит
403590025,другой недифференцированный микобактериоз
354800025,микобактериоз
403970025,первичный туберкулезный комплекс
403960025,клинические формы туберкулеза органов дыхания
403980025,туберкулез внутригрудных лимфатических узлов
404020025,казеозная пневмония
404070025,туберкулезный плеврит
404080025,"туберкулез бронхов, трахеи, верхних дыхательных путей"
404090025,"туберкулез органов дыхания, комбинированный с профессиональными пылевыми заболеваниями легких"
404160025,перипартальная кардиомиопатия
54740025,кардиомиопатия
404250025,генерализованный туберкулез
404240025,туберкулез с множественным поражением органов и систем
404270025,полиорганный туберкулез
404490025,эритема индуративная туберкулезная
25100025,туберкулез кожи и подкожной клетчатки
404870025,синдром Кишша
408850025,кандидоз орофарингеальный
420480025,кандидоз пероральный
408910025,изолированный мирингосклероз
52170025,болезни барабанной перепонки
408920025,изолированный мирингосклероз без тугоухости
408930025,открытая форма тимпаносклероза
52230025,тимпаносклероз
409010025,ограниченный тимпаносклероз
409020025,тимпаносклеротическая фиксация стремени
52220025,другие болезни среднего уха и сосцевидного отростка
409990025,патология остиомеатального комплекса
313310025,патология носа
411120025,артериальная гипертония у беременных
81920025,гипертензия у матери
411130025,хроническая артериальная гипертония у беременных
411150025,классификация АГ в период беременности
411140025,гестационная артериальная гипертония
411160025,преэклампсия/эклампсия
411170025,преэклампсия/эклампсия на фоне хронической АГ
411190025,нормальное артериальное давление
411180025,классификация степени повышения уровня АД у беременных
411210025,тяжелая артериальная гипертензия
411240025,умеренная преэклампсия
411220025,клиническая классификация преэклампсии
411250025,тяжелая преэклампсия
411280025,синдром задержки  роста плода
411270025,синдромы патологии беременности
411490025,острый средний отит
410930025,средний отит
412320025,хронический катаральный ларингит
58870025,хронический ларингит
412350025,хронический отечно-полипозный ларингит
412360025,ограниченная форма гиперпластического ларингита
412330025,хронический гиперпластический ларингит
412370025,диффузная форма гиперпластического ларингита
412380025,узелки голосовых складок
412390025,специфический хронический ларингит
412820025,деструктивный мастоидит
467030025,мастоидит
412880025,эпимезотимпанит
51860025,гнойный средний отит
412890025,хроническая болезнь почек
77160025,хроническая почечная недостаточность
412900025,хроническая болезнь почек 5 стадии
412910025,хроническая болезнь почек 4 стадии
412920025,хроническая болезнь почек 3 стадии
412930025,хроническая болезнь почек 2 стадии
413230025,гипертония «белого халата»
413220025,особые формы артериальной гипертонии
413240025,&laquo;Маскированная&raquo; гипертония
413250025,артериальная гипертония у лиц пожилого возраста
413260025,артериальная гипертония у лиц молодого возраста
413270025,артериальная гипертония у больных с метаболическим синдромом
413280025,артериальная гипертония у больных с сахарным диабетом
413290025,артериальная гипертония у больных с цереброваскулярной болезнью
413300025,артериальная гипертония у больных с ишемической болезнью сердца
413310025,артериальная гипертония у больных с хронической сердечной недостаточностью
413320025,артериальная гипертония у больных с атеросклерозом
413330025,артериальная гипертония у больных с поражением почек
413340025,артериальная гипертония у женщин
413350025,артериальная гипертония у больных с заболеваниями легких
413360025,артериальная гипертония и синдром обструктивного апноэ сна
413370025,артериальная гипертония и фибрилляция предсердий
413380025,артериальная гипертония и половая дисфункция
413390025,рефрактерная артериальная гипертония
413400025,злокачественная артериальная гипертония
413850025,молниеносный сепсис
413980025,классификация по характеру и длительности клинического течения
413990025,острый сепсис 
414000025,подострый сепсис 
414010025,хронический сепсис
414030025,синдром системного воспалительного ответа 
414020025,классификация синдрома системного воспалительного ответа 
414050025,тяжёлый сепсис
414230025,ранняя преэклампсия
414220025,классификация преэклампсии по срокам развития
414240025,поздняя преэклампсия 
414290025,HELLP - синдром
416040025, тяжелая или нестабильная форма стенокардии
416450025,трепетание предсердий
55180025,фибрилляция и трепетание предсердий
416900025,дисбеталипопротеидемия
380700025,гиперлипидемия
420170025,опухоль желточного мешка
164250025,опухоль
420180025,монофазная хориокарцинома
16640025,хориокарцинома
420410025,дисгерминомы
117710025,Злокачественное новообразование яичника
420490025,рецидивирующий орофарингеальный кандидоз
61460025,стоматит и родственные поражения
420500025,лишай отрубевидный
30320025,другие поверхностные микозы
421350025,множественная эндокринная неоплазия (МЭН)
37220025,полигландулярная дисфункция
421430025,множественная эндокринная неоплазия 1 типа
421440025,множественная эндокринная неоплазия 2 типа
421450025,множественная эндокринная неоплазия 2A типа
421460025,множественная эндокринная неоплазия 2B типа
421470025,аутоиммунный полигландулярный синдром 1 типа
421340025,аутоиммунные полиэндокриннопатии
421480025,аутоиммунный полигландулярный синдром 2 типа
421490025,аутоиммунный полигландулярный синдром 3 типа
421810025,рак тела матки
402480025,злокачественные опухоли половых органов
421890025, рак тела матки 1 тип 
421880025,по типу патогенеза
422360025,грипп A/H5N1
422370025,острый респираторный дистресс-синдром
59830025,респираторный дистресс-синдром
425660025,дерматомикоз
30210025,микоз
426650025,острый герпетический стоматит
428460025,герпес Зостер
387570025,герпес
430650025,болезнь Вильсона-Коновалова 
39080025,нарушения обмена меди
436910025,базальноклеточный рак кожи
383180025,рак кожи
436930025,нейрофиброматоз тип 1
162650025,нейрофиброматоз
436950025,семейная параганглиома
159160025,параганглиома
438220025,гемисинусит
367160025,синусит
438230025,полисинусит
438240025,фронтит
439520025,ангиофиброма носоглотки юношеская
438500025,ангиофиброма носоглотки
440010025,оральный аллергический синдром
439910025,IgE-опосредованные реакции
442320025,типичная чесотка
442310025,классификация по клинической картине
442330025,чесотка без ходов
442340025,"чесотка ""чистоплотных"""
442350025,скабиозная лимфоплазия кожи
442360025,скабиозная эритродермия
442370025,норвежская чесотка
442380025,осложненная чесотка
442390025,чесотка у детей
442400025,чесотка у лиц пожилого возраста
442740025,идиопатический гирсутизм
68040025,гирсутизм
442750025,гиперпролактинемический гипогонадизм
419630025,гипогонадизм
442770025,множественная хондрома
16470025,хондрома
442780025,пищевод Баррета
61740025,болезни пищевода
443550025,первичный антифосфолипидный синдром
414270025,антифосфолипидный синдром
443560025,вторичный антифосфолипидный синдром
443570025,вторичный антифосфолипидный синдром на фоне аутоиммунных заболеваний
443580025,вторичный антифосфолипидный синдром на фоне злокачественных опухолей
443590025,вторичный антифосфолипидный синдром лекарственно-индуцированный
443600025,вторичный антифосфолипидный синдром на фоне инфекционных процессов
443610025,серонегативный антифосфолипидный синдром
443620025,катастрофический антифосфолипидный синдром
445470025,менингоэнцефалит бруцеллезный
354320025,менингоэнцефалит
445480025,менингоэнцефалит менингококковый
445490025,менингоэнцефалит цитомегалический
445510025,менингоэнцефалит сыпнотифозный
445520025,менингоэнцефалит сибиреязвенный
445560025,менингоэнцефалит герпетический
446260025,эпендиматит менингококковый
446230025,эпендиматит гнойный
446280025,эпендиматит туберкулезный
446270025,эпендиматит продуктивный
446740025,синдром Шмидта
446750025,синдром Карпентера
35390025,болезни щитовидной железы
446780025,первичный гипогонадизм
446800025,аутоиммунный полигландулярный синдром 3A типа
446810025,аутоиммунный полигландулярный синдром 3B типа
446820025,аутоиммунный полигландулярный синдром 3C типа
452040025,"краснуха, осложненная энцефалитом"
452030025,энцефалит постэкзантемный
454640025,дефицит ацил-КоА-дегидрогеназы со средней длиной цепи 
436470025,наследственные заболевания
454660025,наследственная непереносимость фруктозы 
454670025,биотин-тиамин-зависимое заболевание базальных ганглиев
454680025,"синдром иммунодефицита, нестабильности центромерной области и лицевых дизморфизмов"
454690025,дефицит миелопероксидазы
454700025,"болезнь накопления гликогена, тип IV"
454830025,ахондрогенез
454850025,синдром Ниймеген
454860025,синдром Швахмана-Даймонда
454870025,эластическая псевдоксантома
454880025,синдром Баллера-Герольда
454890025,ихтиоз вульгарный
454900025,пигментный ретинит
456870025,глазокожный альбинизм
456880025,эритропоэтическая протопорфирия
457590025,лептоменингит гриппозный
457560025,лептоменингит геморрагический
458330025,"синдром ""обнаженных лимфоцитов"""
35020025,дефицит молекул класса I главного комплекса гистосовместимости
458590025,синдром Луи-Бар
459670025,парагриппозная инфекция
29810025,другие вирусные болезни
459680025,вирусы Коксаки
459690025,респираторно-синцитиальный вирус
459700025,риновирусная инфекция
459710025,эховирусная инфекция
459730025,гемофильная инфекция
459860025,острый назофарингит
461420025,капилляриоз
461500025,менингоэнцефалит листериозный
25940025,листериозный менингит и менингоэнцефалит
480410025,семейная псевдогиперкалиемия
484050025,сиалурия
484060025,синдром Ли
484070025,дефицит комбинированного окислительного фосфорилирования
484080025,врожденное нарушение гликозилирования
484090025,несиндромальная нейросенсорная тугоухость
484100025,ситостеролемия
484110025,дефицит 3-метилкротонил-КоА-карбоксилазы
484120025,недостаточность биотинидазы
484130025,tar-синдром
484140025,недостаточность карбамоилфосфатсинтетазы
484160025,дефицит множественных врожденных аномалий-гипотоний-судорог 3 типа
484170025,спиноцеребеллярная атаксия
533330025,паркинсонизм с дополнительными дефицитами
484180025,атопический дерматит 2 типа
484190025,врожденный амавроз Лебера 
484200025,прогрессирующий семейный внутрипеченочный холестаз (ПСВХ-2)
484210025,недостаточность очень длинноцепочечной ацил-КоА дегидрогеназы жирных кислот (VLCADD)
486230025,пневмония внебольничная
487470025,внекишечный амебиаз
487640025,дерматофития волосистой части головы
487650025,дерматофития крупных складок
487720025,эпидермофития паховая
489060025,эпидермофития
487790025,дерматофития бороды и усов
487800025,сикоз микотический
487820025,дерматофития ногтей
487830025,дерматофития кистей
487840025,стопа атлета
487850025,дерматофития стоп
487860025,дерматофития туловища
487870025,паховый дерматомикоз
487990025,дерматофития диссеминированная
487880025,другие дерматофитии
488010025,дерматофития гранулематозная
488490025,болезнь Паркинсона (наслед)
488840025,руброфития гладкой кожи
366250025,руброфития
489140025,трихофития волосистой части головы
30230025,трихофития
489150025,трихофития гладкой кожи
491450025,микозы век
378100025,микоз глаз
491460025,микозы слезных органов
491470025,микоз конъюнктивы
491480025,микоз склер
491790025,острый пиелонефрит
76730025,острый тубулоинтерстициальный нефрит
495170025,нейрогенная дисфункция нижних мочевыводящих путей
75740025,болезни мочевыделительной системы
496000025,шистосомоз вызванный Schistosoma mekongi
31780025,шистосомоз
501300025,аббревиатоз
501340025,сингамидоз
502980025,глоссит язвенно-эрозивный
61600025,глоссит
502990025,акантамебный кератит 
31730025,акантамебиаз
503370025,акантамебный гранулематозный энцефалит
504420025,токсоплазмоз приобретенный
31630025,токсоплазмоз
506200025,бронхолегочный криптоспоридиоз
24660025,криптоспоридиоз
506660025,кандидоз кишечника
347190025,кандидоз висцеральный
506950025,фарингит катаральный
57690025,фарингит
511240025,синдром семейных множественных атипичных невусов и меланомы
110025,нераспределенные патологические признаки
511380025,компрессионный синдром
512270025,аспирационный синдром
512440025,острая интоксикация психоактивными веществами
178520025,острая интоксикация
513690025,синдром Сеньора-Локена
513710025,орофациодигитальный синдром
513800025,орофациодигитальный синдром 6 типа
513810025,синдром мегалэнцефалии-полимикрогирии-полидактилии-гидроцефалии
513940025,цилиопатия
513950025,нефронофтиз
514810025,нарушение биогенеза пероксисом
514820025,синдром Цельвегера
514830025,неонатальная адренолейкодистрофия
514860025,синдром Жубера
514940025,синдром Ушера
515070025,семейный синдром продвинутой фазы сна
515090025,болезнь PASLI
515320025,синдром Кебберлинга-Даннигана
515570025,ухо-небно-пальцевой синдром
515580025,синдром Мельника-Нидлса
515660025,синдром Мабри
515740025,синдром дефицита транспортера глюкозы I типа
515780025,понтоцеребеллярная гипоплазия
515800025,спиноцеребеллярная атаксия с аксональной нейропатией
515970025,синдром наследственной недостаточности костного мозга
516050025,синдром холодовой аутовоспалительный семейный 
516070025,наследственный кератоэндотелиит фугакс
516080025,синдром Макла — Уэльса
523270025,идиопатическая желудочковая эктопическая активность
55160025,желудочковая тахикардия
524180025,рефрактерная желудочковая тахикардия
5160025,эректильная дисфункция
78100025,болезни мужских половых органов
16400025,доброкачественные новообразования
24120025,холера
24110025,кишечные инфекции
24160025,брюшной тиф
398460025,тиф
24170025,паратиф A
398430025,паратиф
24180025,паратиф B
24190025,паратиф C
24220025,сальмонеллезная септицемия
24200025,другие сальмонеллезные инфекции
24230025,локализованная сальмонеллезная инфекция
24260025,шигеллез
24450025,стафилококковое пищевое отравление
24440025,другие бактериальные пищевые отравления
24460025,ботулизм
506570025,клостридиоз
31290025,протозойные болезни
24540025,хронический кишечный амебиаз
24550025,амебный недизентерийный колит
24640025,балантидиаз
24630025,другие протозойные кишечные болезни
24650025,лямблиоз
24670025,изоспороз
24720025,"острая гастроэнтеропатия, вызванная возбудителем Норволк"
24700025,вирусные кишечные инфекции
24730025,аденовирусный энтерит
30140025,аденовирусная инфекция
24740025,другие вирусные энтериты
24770025,диарея и гастроэнтерит предположительно инфекционного происхождения
24330025,другие бактериальные кишечные инфекции
25000025,туберкулез нервной системы
25010025,туберкулезный менингит
445400025,менингит серозный
25020025,менингеальная туберкулема
25060025,Понсе полиартрит
25050025,туберкулез других органов
25070025,туберкулез мочеполовых органов
25080025,туберкулезная периферическая лимфаденопатия
25090025,"туберкулез кишечника, брюшины и брыжеечных лимфатических узлов"
25220025,чума
25210025,бактериальные зоонозы
25230025,бубонная чума
25240025,целлюлярнокожная чума
25260025,чумной менингит
44450025,"менингит при бактериальных болезнях, классифицированных в других рубриках"
25270025,септическая чума
25300025,туляремия
25310025,ульцерогландулярная туляремия
25320025,окулогландулярная туляремия
25340025,желудочно-кишечная туляремия
25350025,генерализованная туляремия
25380025,сибирская язва
25420025,сибиреязвенная септицемия
25450025,бруцеллез
25530025,сап
25520025,сап и мелиоидоз
25590025,спириллез
25580025,лихорадка от укуса крыс
25600025,стрептобациллез
25620025,эризипелоид
25640025,"септицемия, вызванная Erysipelothrix"
25670025,лептоспироз
25680025,лептоспироз желтушно-геморрагический
25720025,пастереллез
25710025,другие бактериальные зоонозы
25730025,болезнь кошачьих царапин
25740025,экстраинтестинальный иерсиниоз
25920025,листериоз
25770025,другие бактериальные болезни
25950025,листериозная септицемия
25980025,столбняк новорожденного
425670025,столбняк
25990025,акушерский столбняк
26010025,дифтерия
26080025,коклюш
26130025,скарлатина
26140025,менингококковая инфекция
26150025,менингококковый менингит
26170025,острая менингококкемия
26190025,менингококкемия
26180025,хроническая менингококкемия
26200025,менингококковая болезнь сердца
26230025,стрептококковая септицемия
26410025,абдоминальный актиномикоз
26390025,актиномикоз
26420025,шейно-лицевой актиномикоз
326520025,актиномикоз шейно-челюстно-лицевой
26430025,актиномикозная септицемия
26460025,нокардиоз
26510025,бартонеллез
26520025,системный бартонеллез
26530025,кожный и кожно-слизистый бартонеллез
26560025,рожа
26580025,газовая гангрена
26590025,болезнь легионеров
26600025,болезнь легионеров без пневмонии
26620025,бразильская пурпурная лихорадка
26650025,стафилококковая инфекция
27010025,гонококковая инфекция
27200025,паховая гранулема
26710025,"инфекции, передающиеся преимущественно половым путем"
27210025,трихомоноз
27220025,урогенитальный трихомоноз
27250025,аногенитальная герпетическая вирусная инфекция [herpes simplex]
28790025,"инфекции, вызванные вирусом простого герпеса"
27260025,герпетические инфекции половых органов и мочеполового тракта
27270025,герпетические инфекции перианальных кожных покровов и прямой кишки
27290025,"другие болезни, передающиеся преимущественно половым путем, не классифицированные в других рубриках"
27340025,невенерический сифилис
27330025,"болезни, вызываемые спирохетами"
27350025,фрамбезия
27460025,пинта
27530025,вшивая возвратная лихорадка
27520025,возвратные лихорадки
27570025,некротизирующий язвенный стоматит
27560025,"другие инфекции, вызванные спирохетами"
27580025,инфекции Венсана
27590025,болезнь Лайма
27730025,сыпной тиф
27720025,риккетсиозы
27750025,рецидивирующий тиф
27790025,пятнистая лихорадка
27860025,лихорадка Ку
27880025,окопная лихорадка
27930025,острый полиомиелит
27920025,вирусные инфекции центральной нервной системы
27940025,"острый паралитический полиомиелит, ассоциированный с вакциной"
27970025,острый паралитический полиомиелит
27950025,"острый паралитический полиомиелит, вызванный диким завезенным вирусом"
27960025,"острый паралитический полиомиелит, вызванный диким природным вирусом"
446360025,полиомиелит паралитический
27980025,острый непаралитический полиомиелит
28010025,болезнь Крейтцфельдта-Якоба
28000025,медленные вирусные инфекции центральной нервной системы
28020025,подострый склерозирующий панэнцефалит
28030025,прогрессирующая многоочаговая лейкоэнцефалопатия
28060025,бешенство
28070025,лесное бешенство
28080025,городское бешенство
28100025,комариный вирусный энцефалит
28110025,Японский энцефалит
28120025,Западный лошадиный энцефалит
28130025,энцефалит лошадиный восточный
28140025,энцефалит Сент-Луис
28150025,Австралийский энцефалит
28160025,Калифорнийский энцефалит
28170025,"болезнь, вызванная вирусом Роцио"
28200025,клещевой вирусный энцефалит
28210025,дальневосточный клещевой энцефалит
28220025,центральноевропейский клещевой энцефалит
28260025,энтеровирусный энцефалит
28270025,аденовирусный энцефалит
28250025,"другие вирусные энцефалиты, не классифицированные в других рубриках"
28320025,энтеровирусный менингит
44470025,"менингит при вирусных болезнях, классифицированных в других рубриках"
28330025,аденовирусный менингит
28340025,лимфоцитарный хориоменингит
28350025,другой вирусный менингит
28380025,энтеровирусная экзантематозная лихорадка
28370025,"другие вирусные инфекции центральной нервной системы, не классифицированные в других рубриках"
28390025,эпидемическое головокружение
28460025,"болезнь, вызванная вирусом Чикунгунья"
28450025,комариные вирусные лихорадки
28470025,лихорадка О'Ньонг-Ньонг
28480025,лихорадка лошадиная Венесуэльская 
28490025,лихорадка Западного Нила
28500025,лихорадка Рифт-Валли
28540025,"болезнь, вызванная вирусом Оропуш"
28530025,"другие вирусные лихорадки, передаваемые членистоногими"
28550025,москитная лихорадка
28560025,лихорадка клещевая Колорадская
28590025,желтая лихорадка
28600025,лесная желтая лихорадка
28610025,городская желтая лихорадка
28630025,аренавирусная геморрагическая лихорадка
28640025,геморрагическая лихорадка Хунин
28650025,геморрагическая лихорадка Мачупо
28660025,лихорадка Ласса
28700025,Конго-крымская геморрагическая лихорадка
28690025,другие вирусные геморрагические лихорадки
28710025,Омская геморрагическая лихорадка
28720025,Кьясанурская лесная болезнь
28730025,"болезнь, вызванная вирусом Марбург"
28740025,"болезнь, вызванная вирусом Эбола"
28750025,геморрагическая лихорадка с почечным синдромом
28800025,герпетическая экзема
28810025,герпетический везикулярный дерматит
28820025,герпетический гингивостоматит и фаринготонзиллит
28830025,герпетический менингит 
28840025,герпетический энцефалит 
28850025,герпетическая болезнь глаз
28860025,диссеминированная герпетическая болезнь
28880025,герпетическая инфекция
28890025,ветряная оспа
28780025,"вирусные инфекции, характеризующиеся поражениями кожи и слизистых оболочек"
28900025,ветряная оспа с менингитом
28910025,ветряная оспа с энцефалитом
28920025,ветряная оспа с пневмонией
28930025,ветряная оспа с другими осложнениями
28940025,ветряная оспа без осложнений
28950025,опоясывающий лишай
28960025,опоясывающий лишай с энцефалитом
28970025,опоясывающий лишай с менингитом
28980025,опоясывающий лишай с другими осложнениями со стороны нервной системы
28990025,опоясывающий лишай с глазными осложнениями
29000025,диссеминированный опоясывающий лишай
29010025,опоясывающий лишай с другими осложнениями
29020025,опоясывающий лишай без осложнений
29030025,оспа
29050025,корь
29060025,"корь, осложненная энцефалитом"
29070025,"корь, осложненная менингитом"
29080025,"корь, осложненная пневмонией"
29090025,"корь, осложненная средним отитом"
29100025,корь с кишечными осложнениями
29110025,корь с другими осложнениями
29120025,корь без осложнений
29130025,краснуха
29140025,краснуха с неврологическими осложнениями
29150025,краснуха с другими осложнениями
29160025,краснуха без осложнений
29170025,вирусные бородавки
29180025,"другие вирусные инфекции, характеризующиеся поражениями кожи и слизистых оболочек"
29190025,"другие инфекции, вызванные вирусом orthopoxvirus"
29200025,контагиозный моллюск
29210025,экзантема внезапная
29220025,эритема инфекционная
29230025,энтеровирусный везикулярный стоматит с экзантемой
29240025,энтеровирусный везикулярный фарингит
29280025,острый гепатит A
29360025,острые вирусные гепатиты
29310025,острый вирусный гепатит B
384610025,вирусный гепатит B
29390025,острый гепатит E
29500025,"болезнь, вызванная вирусом иммунодефицита человека"
384480025,вирусные инфекционные заболевания
29510025,"болезнь, вызванная вирусом иммунодефицита человека [ВИЧ], проявляющаяся в виде инфекционных и паразитарных болезней"
29520025,"Болезнь, вызванная ВИЧ, с проявлениями микобактериальной инфекции"
29530025,"Болезнь, вызванная ВИЧ, с проявлениями других бактериальных инфекций"
29540025,"Болезнь, вызванная ВИЧ, с проявлениями цитомегаловирусного заболевания"
29550025,"Болезнь, вызванная ВИЧ, с проявлениями других вирусных инфекций"
29560025,"Болезнь, вызванная ВИЧ, с проявлениями кандидоза"
29570025,"Болезнь, вызванная ВИЧ, с проявлениями других микозов"
29580025,"Болезнь, вызванная ВИЧ, с проявлениями пневмонии, вызванной Pneumocystis carinii"
29590025,"Болезнь, вызванная ВИЧ, с проявлениями множественных инфекций"
29620025,"болезнь, вызванная вирусом иммунодефицита человека [ВИЧ], проявляющаяся в виде злокачественных новообразований"
29630025,"Болезнь, вызванная ВИЧ, с проявлениями саркомы Капоши"
29640025,"Болезнь, вызванная ВИЧ, с проявлениями лимфомы Беркитта"
29650025,"Болезнь, вызванная ВИЧ, с проявлениями других неходжкинских лимфом"
29660025,"Болезнь, вызванная ВИЧ, с проявлениями других злокачественных новообразований лимфатической, кроветворной и родственных им тканей"
