id,master_parent,parent_id,depth,sort,level,nature,code,lib_a,id_a,lib_b,id_b,sex,value_a,value_b,value_c,value_d,ratio,confirmed,count,flag
45334,1867,19355,5,0,919,False,,,,,,0,,,,,0,0,0,False
45335,1867,19355,5,1,919,False,,,,,,0,,,,,0,0,0,False
45336,1867,19355,5,2,919,False,,,,,,0,,,,,0,0,0,False
45337,1867,19356,5,0,919,False,,,,,,0,,,,,0,0,0,False
45338,1867,19356,5,1,919,False,,,,,,0,,,,,0,0,0,False
45339,1867,19357,5,0,919,False,,,,,,0,,,,,0,0,0,False
45340,1867,19357,5,1,919,False,,,,,,0,,,,,0,0,0,False
45348,1867,19359,5,0,919,False,,,,,,0,,,,,0,0,0,False
45351,1867,19360,5,0,919,False,,,,,,0,,,,,0,0,0,False
45352,1867,19360,5,1,919,False,,,,,,0,,,,,0,0,0,False
45353,1867,19360,4,2,919,False,,,,,,0,,,,,0,0,0,False
45356,1867,19361,5,0,919,False,,,,,,0,,,,,0,0,0,False
45361,1867,19362,5,1,919,False,,,,,,0,,,,,0,0,0,False
45362,1867,19362,5,2,919,False,,,,,,0,,,,,0,0,0,False
45371,1867,19343,4,0,919,False,,,,,,0,,,,,0,0,0,False
45372,1867,19343,4,1,919,False,,,,,,0,,,,,0,0,0,False
45373,1867,19343,4,2,919,False,,,,,,0,,,,,0,0,0,False
45386,1867,45385,3,3,919,False,,,,,,0,,,,,0,0,0,False
45387,1867,19427,3,4,919,False,,,,,,0,,,,,0,0,0,False
45388,1867,19427,3,5,919,False,,,,,,0,,,,,0,0,0,False
45461,1867,2179,2,20,919,False,,,,,,0,,,,,0,0,0,False
45944,1867,19275,5,0,919,False,,,,,,0,,,,,0,0,0,False
46336,1867,2179,2,163,919,False,,,,,,0,,,,,0,0,0,False
47912,6,2346,2,623,919,False,,,,,,0,,,,,0,0,0,False
49192,6,2409,3,9,919,False,,,,,,0,,,,,0,0,0,False
49193,6,2152,3,65,919,False,,,,,,0,,,,,0,0,0,False
50139,6,2346,2,624,919,False,,,,,,0,,,,,0,0,0,False
50155,6,2409,3,11,919,False,,,,,,0,,,,,0,0,0,False
50614,6,2346,2,625,919,False,,,,,,0,,,,,0,0,0,False
50671,6,40089,2,0,919,False,,,,,,0,,,,,0,0,0,False
50716,6,2381,2,661,919,False,L98.8,,,,,0,,,,,0,0,0,False
50980,1867,2179,2,751,919,False,,,,,,0,,,,,0,0,0,False
51134,1867,2185,3,12,919,False,,,,,,0,,,,,0,0,0,False
51217,6,2152,3,66,919,False,,,,,,0,,,,,0,0,0,False
51230,6,2355,2,645,919,False,,,,,,0,,,,,0,0,0,False
51301,1867,2179,2,752,919,False,,,,,,0,,,,,0,0,0,False
51318,1867,37955,5,0,919,False,,,,,,0,,,,,0,0,0,False
51319,1867,37955,5,1,919,False,,,,,,0,,,,,0,0,0,False
51320,1867,37955,5,2,919,False,,,,,,0,,,,,0,0,0,False
52336,1867,52335,5,0,919,False,,,,,,0,,,,,0,0,0,False
52659,11,11,0,1090,919,False,,,,,,0,,,,,0,0,0,False
52742,11,52740,2,0,919,False,,,,,,0,,,,,0,0,0,False
893,1867,2179,2,68,919,True,,0,,0,,0,,,,,0,0,0,False
1020,1867,45339,5,1,919,True,,0,,0,,0,,,,,0,0,0,False
2148,6,2146,3,21,919,False,,0,,0,,0,,,,,0,0,0,False
2149,6,2146,3,27,919,False,,0,,0,,0,,,,,0,0,0,False
2150,6,2146,3,33,919,False,,0,,0,,0,,,,,0,0,0,False
2153,6,2152,3,41,919,False,,0,,0,,0,,,,,0,0,0,False
2154,6,2152,3,43,919,False,,0,,0,,0,,,,,0,0,0,False
2155,6,2152,3,46,919,False,,0,,0,,0,,,,,0,0,0,False
2156,6,2152,3,53,919,False,,0,,0,,0,,,,,0,0,0,False
2157,6,2152,3,49,919,False,,0,,0,,0,,,,,0,0,0,False
2158,6,2152,3,51,919,False,,0,,0,,0,,,,,0,0,0,False
2159,6,2152,3,55,919,False,K22.6,0,,0,,0,,,,,0,0,0,False
2160,6,2152,3,57,919,False,,0,,0,,0,,,,,0,0,0,False
2161,6,2152,3,61,919,False,,0,,0,,0,,,,,0,0,0,False
2162,6,2152,3,63,919,False,,0,,0,,0,,,,,0,0,0,False
2164,6,2163,3,66,919,False,,0,,0,,0,,,,,0,0,0,False
2165,6,2163,3,69,919,False,,0,,0,,0,,,,,0,0,0,False
2167,6,2166,3,72,919,False,,0,,0,,0,,,,,0,0,0,False
2168,6,2166,3,75,919,False,,0,,0,,0,,,,,0,0,0,False
2169,6,2166,3,80,919,False,,0,,0,,0,,,,,0,0,0,False
2170,6,2166,3,86,919,False,,0,,0,,0,,,,,0,0,0,False
2172,6,2171,3,91,919,False,,0,,0,,0,,,,,0,0,0,False
2173,6,2171,3,96,919,False,,0,,0,,0,,,,,0,0,0,False
2174,6,2171,3,102,919,False,,0,,0,,0,,,,,0,0,0,False
2175,6,2171,3,107,919,False,,0,,0,,0,,,,,0,0,0,False
2176,6,2171,3,112,919,False,,0,,0,,0,,,,,0,0,0,False
2177,6,2171,3,118,919,False,,0,,0,,0,,,,,0,0,0,False
2178,6,2171,3,123,919,False,,0,,0,,0,,,,,0,0,0,False
2180,1867,36700,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
2181,1867,2179,2,96,919,False,,0,,0,,0,,,,,0,0,0,False
2182,1867,2179,2,106,919,False,,0,,0,,0,,,,,0,0,0,False
2183,1867,2179,2,111,919,False,,0,,0,,0,,,,,0,0,0,False
2184,1867,2179,2,117,919,False,,0,,0,,0,,,,,0,0,0,False
2185,1867,2179,2,2,919,False,,0,,0,,0,,,,,0,0,0,False
2186,1867,2179,2,129,919,False,,0,,0,,0,,,,,0,0,0,False
2187,1867,36700,2,6,919,False,,0,,0,,0,,,,,0,0,0,False
2189,1867,2179,2,148,919,False,,0,,0,,0,,,,,0,0,0,False
2190,1867,2179,2,156,919,False,,0,,0,,0,,,,,0,0,0,False
2191,1867,2179,2,162,919,False,,0,,0,,0,,,,,0,0,0,False
2192,1867,36702,2,2,919,False,,0,,0,,0,,,,,0,0,0,False
2193,1867,2179,2,19,919,False,G90.2,0,,0,,0,,,,,0,0,0,False
2196,1867,2179,2,194,919,False,,0,,0,,0,,,,,0,0,0,False
2197,1867,2179,2,198,919,False,,0,,0,,0,,,,,0,0,0,False
2198,1867,2179,2,203,919,False,,0,,0,,0,,,,,0,0,0,False
2199,1867,2179,2,210,919,False,,0,,0,,0,,,,,0,0,0,False
2202,1867,36701,3,4,919,False,,0,,0,,0,,,,,0,0,0,False
2203,1867,2179,2,228,919,False,,0,,0,,0,,,,,0,0,0,False
2205,1867,2179,2,237,919,False,,0,,0,,0,,,,,0,0,0,False
2206,1867,2179,2,245,919,False,,0,,0,,0,,,,,0,0,0,False
2207,1867,36702,2,1,919,False,,0,,0,,0,,,,,0,0,0,False
2210,1867,2179,2,263,919,False,,0,,0,,0,,,,,0,0,0,False
2211,1867,2179,2,268,919,False,,0,,0,,0,,,,,0,0,0,False
2212,1867,2179,2,269,919,False,,0,,0,,0,,,,,0,0,0,False
2213,1867,2179,2,272,919,False,,0,,0,,0,,,,,0,0,0,False
2215,1867,48165,2,38,919,False,,0,,0,,0,,,,,0,0,0,False
2216,1867,36701,2,5,919,False,,0,,0,,0,,,,,0,0,0,False
2217,1867,2179,2,290,919,False,,0,,0,,0,,,,,0,0,0,False
2218,1867,2179,2,293,919,False,,0,,0,,0,,,,,0,0,0,False
2219,1867,2179,2,300,919,False,,0,,0,,0,,,,,0,0,0,False
2220,1867,2179,2,301,919,False,,0,,0,,0,,,,,0,0,0,False
2221,1867,2179,2,305,919,False,,0,,0,,0,,,,,0,0,0,False
2223,1867,36700,3,1,919,False,,0,,0,,0,,,,,0,0,0,False
2225,1867,2179,2,326,919,False,,0,,0,,0,,,,,0,0,0,False
2226,1867,2179,2,327,919,False,,0,,0,,0,,,,,0,0,0,False
2228,1867,2179,2,337,919,False,,0,,0,,0,,,,,0,0,0,False
2229,1867,2179,2,340,919,False,,0,,0,,0,,,,,0,0,0,False
2230,1867,2179,2,343,919,False,,0,,0,,0,,,,,0,0,0,False
2231,1867,2179,2,349,919,False,,0,,0,,0,,,,,0,0,0,False
2232,1867,2179,2,353,919,False,,0,,0,,0,,,,,0,0,0,False
2233,1867,2179,2,356,919,False,,0,,0,,0,,,,,0,0,0,False
2234,1867,2179,2,360,919,False,,0,,0,,0,,,,,0,0,0,False
2235,1867,2179,2,366,919,False,,0,,0,,0,,,,,0,0,0,False
2236,1867,2179,2,370,919,False,,0,,0,,0,,,,,0,0,0,False
2237,1867,2179,2,374,919,False,,0,,0,,0,,,,,0,0,0,False
2239,1867,2179,2,383,919,False,,0,,0,,0,,,,,0,0,0,False
2240,1867,2179,2,388,919,False,,0,,0,,0,,,,,0,0,0,False
2241,1867,2179,2,389,919,False,,0,,0,,0,,,,,0,0,0,False
2242,1867,2179,2,395,919,False,,0,,0,,0,,,,,0,0,0,False
2245,1867,2179,2,409,919,False,,0,,0,,0,,,,,0,0,0,False
2247,1867,2179,2,414,919,False,,0,,0,,0,,,,,0,0,0,False
2248,1867,2179,2,14,919,False,,0,,0,,0,,,,,0,0,0,False
2249,1867,2179,2,421,919,False,,0,,0,,0,,,,,0,0,0,False
2250,1867,2179,2,423,919,False,,0,,0,,0,,,,,0,0,0,False
2251,1867,2179,2,426,919,False,,0,,0,,0,,,,,0,0,0,False
2252,1867,2179,2,430,919,False,,0,,0,,0,,,,,0,0,0,False
2254,1867,36702,2,5,919,False,,0,,0,,0,,,,,0,0,0,False
2255,1867,2179,2,437,919,False,,0,,0,,0,,,,,0,0,0,False
2257,1867,2179,2,450,919,False,,0,,0,,0,,,,,0,0,0,False
2258,1867,45307,2,1,919,False,,0,,0,,0,,,,,0,0,0,False
2259,1867,2179,2,456,919,False,,0,,0,,0,,,,,0,0,0,False
2260,1867,2179,2,460,919,False,,0,,0,,0,,,,,0,0,0,False
2261,1867,36701,3,3,919,False,,0,,0,,0,,,,,0,0,0,False
2262,1867,2179,2,466,919,False,,0,,0,,0,,,,,0,0,0,False
2263,1867,2179,2,468,919,False,,0,,0,,0,,,,,0,0,0,False
2264,1867,2179,2,471,919,False,,0,,0,,0,,,,,0,0,0,False
2265,1867,2179,2,475,919,False,,0,,0,,0,,,,,0,0,0,False
2266,1867,2179,2,478,919,False,,0,,0,,0,,,,,0,0,0,False
2267,1867,2179,2,481,919,False,,0,,0,,0,,,,,0,0,0,False
2270,1867,2179,2,490,919,False,,0,,0,,0,,,,,0,0,0,False
2271,1867,2179,2,492,919,False,,0,,0,,0,,,,,0,0,0,False
2273,1867,19427,3,9,919,False,,0,,0,,0,,,,,0,0,0,False
2274,1867,2179,2,508,919,False,,0,,0,,0,,,,,0,0,0,False
2277,1867,2179,2,523,919,False,,0,,0,,0,,,,,0,0,0,False
2278,1867,2179,2,527,919,False,,0,,0,,0,,,,,0,0,0,False
2279,1867,2179,2,530,919,False,,0,,0,,0,,,,,0,0,0,False
2280,1867,2179,2,533,919,False,,0,,0,,0,,,,,0,0,0,False
2281,1867,2179,2,538,919,False,,0,,0,,0,,,,,0,0,0,False
2282,1867,2179,2,540,919,False,,0,,0,,0,,,,,0,0,0,False
2283,1867,36701,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
2285,1867,2179,2,551,919,False,,0,,0,,0,,,,,0,0,0,False
2286,1867,2179,2,553,919,False,,0,,0,,0,,,,,0,0,0,False
2287,1867,36702,2,6,919,False,,0,,0,,0,,,,,0,0,0,False
2288,1867,2179,2,561,919,False,,0,,0,,0,,,,,0,0,0,False
2289,1867,2179,2,564,919,False,,0,,0,,0,,,,,0,0,0,False
2290,1867,2179,2,565,919,False,,0,,0,,0,,,,,0,0,0,False
2292,1867,2179,2,573,919,False,,0,,0,,0,,,,,0,0,0,False
2293,1867,36700,3,3,919,False,,0,,0,,0,,,,,0,0,0,False
2295,1867,2179,2,580,919,False,,0,,0,,0,,,,,0,0,0,False
2296,1867,2179,2,585,919,False,,0,,0,,0,,,,,0,0,0,False
2299,1867,2179,2,555,919,False,,0,,0,,0,,,,,0,0,0,False
2300,6,46902,2,1,919,False,,0,,0,,0,,,,,0,0,0,False
2301,1867,2179,2,556,919,False,,0,,0,,0,,,,,0,0,0,False
2302,1867,2179,2,558,919,False,,0,,0,,0,,,,,0,0,0,False
2303,6,2298,2,526,919,False,,0,,0,,0,,,,,0,0,0,False
2304,6,2298,2,527,919,False,,0,,0,,0,,,,,0,0,0,False
2305,6,2298,2,529,919,False,,0,,0,,0,,,,,0,0,0,False
2306,6,2298,2,534,919,False,,0,,0,,0,,,,,0,0,0,False
2307,6,2298,2,531,919,False,,0,,0,,0,,,,,0,0,0,False
2308,1867,2179,2,557,919,False,,0,,0,,0,,,,,0,0,0,False
2309,1867,2179,2,554,919,False,,0,,0,,0,,,,,0,0,0,False
2310,6,46900,2,1,919,False,,0,,0,,0,,,,,0,0,0,False
2311,6,46900,2,0,919,False,,0,,0,,0,,,,,0,0,0,False
2313,6,2312,2,544,919,False,,0,,0,,0,,,,,0,0,0,False
2314,6,2312,2,545,919,False,,0,,0,,0,,,,,0,0,0,False
2315,6,2312,2,548,919,False,,0,,0,,0,,,,,0,0,0,False
2316,6,2312,2,549,919,False,,0,,0,,0,,,,,0,0,0,False
2317,6,2312,2,551,919,False,,0,,0,,0,,,,,0,0,0,False
2318,6,2312,2,553,919,False,,0,,0,,0,,,,,0,0,0,False
2319,6,2312,2,555,919,False,,0,,0,,0,,,,,0,0,0,False
2320,6,2312,2,558,919,False,,0,,0,,0,,,,,0,0,0,False
2321,6,2312,2,559,919,False,,0,,0,,0,,,,,0,0,0,False
2322,6,2312,2,561,919,False,,0,,0,,0,,,,,0,0,0,False
2323,6,2312,2,563,919,False,,0,,0,,0,,,,,0,0,0,False
2324,6,2312,2,565,919,False,,0,,0,,0,,,,,0,0,0,False
2325,6,2312,2,567,919,False,,0,,0,,0,,,,,0,0,0,False
2326,6,2312,2,570,919,False,,0,,0,,0,,,,,0,0,0,False
2327,6,2312,2,571,919,False,,0,,0,,0,,,,,0,0,0,False
2328,6,2312,2,574,919,False,,0,,0,,0,,,,,0,0,0,False
2329,6,2312,2,576,919,False,,0,,0,,0,,,,,0,0,0,False
2330,6,2312,2,577,919,False,,0,,0,,0,,,,,0,0,0,False
2331,6,2312,2,580,919,False,,0,,0,,0,,,,,0,0,0,False
2334,6,2333,2,584,919,False,,0,,0,,0,,,,,0,0,0,False
2335,6,2333,2,586,919,False,,0,,0,,0,,,,,0,0,0,False
2336,6,2333,2,588,919,False,,0,,0,,0,,,,,0,0,0,False
2337,6,2333,2,589,919,False,,0,,0,,0,,,,,0,0,0,False
2338,6,2333,2,592,919,False,,0,,0,,0,,,,,0,0,0,False
2339,6,2333,2,593,919,False,,0,,0,,0,,,,,0,0,0,False
2341,6,2340,2,595,919,False,,0,,0,,0,,,,,0,0,0,False
2342,6,2340,2,598,919,False,,0,,0,,0,,,,,0,0,0,False
2343,6,2340,2,600,919,False,,0,,0,,0,,,,,0,0,0,False
2344,6,2340,2,601,919,False,,0,,0,,0,,,,,0,0,0,False
2345,6,2340,2,603,919,False,,0,,0,,0,,,,,0,0,0,False
2347,6,2346,2,606,919,False,,0,,0,,0,,,,,0,0,0,False
2348,6,2346,2,608,919,False,,0,,0,,0,,,,,0,0,0,False
2349,6,2346,2,610,919,False,,0,,0,,0,,,,,0,0,0,False
2350,6,2346,2,611,919,False,,0,,0,,0,,,,,0,0,0,False
2351,6,2346,2,613,919,False,,0,,0,,0,,,,,0,0,0,False
2352,6,2346,2,616,919,False,,0,,0,,0,,,,,0,0,0,False
2353,6,2346,2,617,919,False,,0,,0,,0,,,,,0,0,0,False
2354,6,2346,2,620,919,False,,0,,0,,0,,,,,0,0,0,False
2356,6,2355,2,621,919,False,,0,,0,,0,,,,,0,0,0,False
2357,6,2355,2,624,919,False,,0,,0,,0,,,,,0,0,0,False
2358,6,2355,2,625,919,False,,0,,0,,0,,,,,0,0,0,False
2359,6,2355,2,628,919,False,,0,,0,,0,,,,,0,0,0,False
2360,6,2355,2,629,919,False,,0,,0,,0,,,,,0,0,0,False
2361,6,2355,2,632,919,False,,0,,0,,0,,,,,0,0,0,False
2362,1867,36702,2,3,919,False,,0,,0,,0,,,,,0,0,0,False
2364,1867,36702,2,4,919,False,,0,,0,,0,,,,,0,0,0,False
2365,6,2355,2,640,919,False,,0,,0,,0,,,,,0,0,0,False
2366,6,2355,2,642,919,False,,0,,0,,0,,,,,0,0,0,False
2368,6,2367,2,643,919,False,,0,,0,,0,,,,,0,0,0,False
2369,6,2367,2,644,919,False,,0,,0,,0,,,,,0,0,0,False
2370,6,2367,2,645,919,False,,0,,0,,0,,,,,0,0,0,False
2371,6,2367,2,646,919,False,,0,,0,,0,,,,,0,0,0,False
2372,6,2367,2,647,919,False,,0,,0,,0,,,,,0,0,0,False
2373,6,2367,2,648,919,False,,0,,0,,0,,,,,0,0,0,False
2374,6,2367,2,649,919,False,N05,0,,0,,0,,,,,0,0,0,False
2375,6,2367,2,650,919,False,,0,,0,,0,,,,,0,0,0,False
2376,6,2367,2,651,919,False,,0,,0,,0,,,,,0,0,0,False
2378,6,2377,2,652,919,False,,0,,0,,0,,,,,0,0,0,False
2379,6,2377,2,653,919,False,,0,,0,,0,,,,,0,0,0,False
2380,6,2377,2,654,919,False,,0,,0,,0,,,,,0,0,0,False
2382,6,2381,2,655,919,False,,0,,0,,0,,,,,0,0,0,False
2383,6,2381,2,656,919,False,,0,,0,,0,,,,,0,0,0,False
2384,6,2381,2,657,919,False,,0,,0,,0,,,,,0,0,0,False
2385,6,2381,2,658,919,False,,0,,0,,0,,,,,0,0,0,False
2386,6,2381,2,659,919,False,,0,,0,,0,,,,,0,0,0,False
2387,6,2381,2,660,919,False,,0,,0,,0,,,,,0,0,0,False
2389,6,2388,2,661,919,False,,0,,0,,0,,,,,0,0,0,False
2390,6,2388,2,662,919,False,,0,,0,,0,,,,,0,0,0,False
2391,6,2388,2,663,919,False,,0,,0,,0,,,,,0,0,0,False
2392,6,2388,2,664,919,False,,0,,0,,0,,,,,0,0,0,False
2393,6,2388,2,665,919,False,,0,,0,,0,,,,,0,0,0,False
2400,6,2409,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
2401,6,2409,3,3,919,False,,0,,0,,0,,,,,0,0,0,False
2661,6,2377,6,655,919,True,A48.3,0,,0,,0,,,,,0,0,0,False
7172,1867,7138,5,1379,919,True,M35.0,0,,0,,0,,,,,0,0,0,False
7174,1867,7138,5,1380,919,True,M35.2,0,,0,,0,,,,,0,0,0,False
9116,1867,9112,4,6245,919,True,Q21.3,0,,0,,0,,,,,0,0,0,False
9127,1867,9120,4,6261,919,True,Q22.6,0,,0,,0,,,,,0,0,0,False
9135,1867,9130,4,6263,919,True,Q23.4,0,,0,,0,,,,,0,0,0,False
17403,1867,9138,4,1,919,False,,0,,0,,0,"0,82",,,"0,5",0,0,0,False
17404,1867,9138,4,2,919,False,,0,,0,,0,,,,,0,0,0,False
17405,11,47146,6,4,919,False,,0,,0,,0,,,,,0,0,0,False
17407,6,19744,2,1,919,False,,0,,0,,0,"0,82",,,"0,5",0,0,0,False
17808,6,2409,3,4,919,False,,0,,0,,0,"0,779375",,,"0,5",0,0,0,False
18775,1867,2179,2,1,919,False,,0,,0,,0,,,,,0,0,0,False
18776,1867,2179,2,67,919,False,F19.6,0,,0,,0,,,,,0,0,0,False
18777,1867,18778,3,1,919,False,,0,,0,,0,,,,,0,0,0,False
18778,1867,2179,2,16,919,False,,0,,0,,0,,,,,0,0,0,False
18779,1867,18778,3,3,919,False,,0,,0,,0,,,,,0,0,0,False
19275,1867,2179,4,17,919,False,,0,,0,,0,,,,,0,0,0,False
19340,1867,19339,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
19341,1867,19339,3,4,919,False,,0,,0,,0,,,,,0,0,0,False
19342,1867,19339,3,6,919,False,,0,,0,,0,,,,,0,0,0,False
19343,1867,19339,3,8,919,False,,0,,0,,0,,,,,0,0,0,False
19344,1867,19339,3,10,919,False,,0,,0,,0,,,,,0,0,0,False
19345,1867,19339,3,12,919,False,,0,,0,,0,,,,,0,0,0,False
19346,1867,19339,3,14,919,False,,0,,0,,0,,,,,0,0,0,False
19347,1867,19339,3,16,919,False,,0,,0,,0,,,,,0,0,0,False
19348,1867,19339,3,18,919,False,,0,,0,,0,,,,,0,0,0,False
19349,1867,19339,3,20,919,False,,0,,0,,0,,,,,0,0,0,False
19350,1867,19340,4,2,919,False,,0,,0,,0,,,,,0,0,0,False
19351,1867,19340,4,4,919,False,,0,,0,,0,,,,,0,0,0,False
19352,1867,19340,4,6,919,False,,0,,0,,0,,,,,0,0,0,False
19353,1867,19340,4,8,919,False,,0,,0,,0,,,,,0,0,0,False
19354,1867,19340,4,10,919,False,,0,,0,,0,,,,,0,0,0,False
19355,1867,19341,4,2,919,False,,0,,0,,0,,,,,0,0,0,False
19356,1867,19341,4,4,919,False,,0,,0,,0,,,,,0,0,0,False
19357,1867,19341,4,6,919,False,,0,,0,,0,,,,,0,0,0,False
19358,1867,19341,4,8,919,False,,0,,0,,0,,,,,0,0,0,False
19359,1867,19342,4,2,919,False,,0,,0,,0,,,,,0,0,0,False
19360,1867,19342,4,4,919,False,,0,,0,,0,,,,,0,0,0,False
19361,1867,19342,4,7,919,False,,0,,0,,0,,,,,0,0,0,False
19362,1867,19342,4,10,919,False,,0,,0,,0,,,,,0,0,0,False
19363,1867,19342,4,12,919,False,,0,,0,,0,,,,,0,0,0,False
19364,1867,19342,4,15,919,False,,0,,0,,0,,,,,0,0,0,False
19365,1867,19350,5,2,919,False,,0,,0,,0,,,,,0,0,0,False
19366,1867,19350,5,4,919,False,,0,,0,,0,,,,,0,0,0,False
19367,1867,19350,5,6,919,False,,0,,0,,0,,,,,0,0,0,False
19368,1867,19351,5,3,919,False,,0,,0,,0,,,,,0,0,0,False
19374,1867,2179,2,440,919,False,,0,,0,,0,,,,,0,0,0,False
19375,1867,2179,2,445,919,False,,0,,0,,0,,,,,0,0,0,False
19376,1867,2179,2,396,919,False,,0,,0,,0,,,,,0,0,0,False
19379,1867,19389,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
19381,1867,36701,3,1,919,False,,0,,0,,0,,,,,0,0,0,False
19382,1867,19395,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
19383,1867,36700,3,4,919,False,,0,,0,,0,,,,,0,0,0,False
19384,1867,36700,3,7,919,False,,0,,0,,0,,,,,0,0,0,False
19390,1867,19389,3,4,919,False,,0,,0,,0,,,,,0,0,0,False
19391,1867,19389,3,6,919,False,,0,,0,,0,,,,,0,0,0,False
19392,1867,19389,3,0,919,False,,0,,0,,0,,,,,0,0,0,False
19393,1867,2179,3,13,919,False,,0,,0,,0,,,,,0,0,0,False
19399,1867,2179,2,454,919,False,,0,,0,,0,,,,,0,0,0,False
19413,1867,45384,3,4,919,False,,0,,0,,0,,,,,0,0,0,False
19415,1867,45384,3,1,919,False,,0,,0,,0,,,,,0,0,0,False
19416,1867,45385,3,0,919,False,,0,,0,,0,,,,,0,0,0,False
19417,1867,45385,3,2,919,False,,0,,0,,0,,,,,0,0,0,False
19418,1867,19427,3,3,919,False,,0,,0,,0,,,,,0,0,0,False
19419,1867,45387,3,1,919,False,,0,,0,,0,,,,,0,0,0,False
19420,1867,19427,3,6,919,False,,0,,0,,0,,,,,0,0,0,False
19421,1867,45387,2,2,919,False,,0,,0,,0,,,,,0,0,0,False
19422,1867,19418,4,1,919,False,,0,,0,,0,,,,,0,0,0,False
19423,1867,45388,3,1,919,False,,0,,0,,0,,,,,0,0,0,False
19428,1867,45384,3,0,919,False,,0,,0,,0,,,,,0,0,0,False
19429,1867,45384,3,3,919,False,,0,,0,,0,,,,,0,0,0,False
19430,1867,19427,3,23,919,False,,0,,0,,0,,,,,0,0,0,False
19431,1867,19427,3,25,919,False,,0,,0,,0,,,,,0,0,0,False
19436,1867,36700,3,8,919,False,,0,,0,,0,,,,,0,0,0,False
19437,1867,36700,3,9,919,False,,0,,0,,0,,,,,0,0,0,False
30503,1867,2179,2,587,919,False,,0,,0,,0,,,,,0,0,0,False
32670,1867,37532,3,11,919,False,,0,,0,,66,,,,,0,0,0,
33095,1867,2185,4,3,919,False,,0,,0,,66,,,,,0,0,0,
33096,1867,2185,4,4,919,False,,0,,0,,66,,,,,0,0,0,
33097,1867,2185,4,5,919,False,,0,,0,,66,,,,,0,0,0,
33098,1867,2185,4,6,919,False,,0,,0,,66,,,,,0,0,0,
33099,1867,2185,4,7,919,False,,0,,0,,66,,,,,0,0,0,
33101,1867,2185,4,9,919,False,,0,,0,,66,,,,,0,0,0,
33102,1867,2185,4,10,919,False,,0,,0,,66,,,,,0,0,0,
33104,1867,2185,0,11,919,False,,0,,0,,66,,,,,0,0,0,
33137,1867,2179,3,130,919,False,,0,,0,,66,,,,,0,0,0,
33171,6,2396,0,816,919,False,,0,,0,,66,,,,,0,0,0,
33223,1867,48165,3,26,919,False,,0,,0,,66,,,,,0,0,0,
33277,1867,2179,3,149,919,False,,0,,0,,66,,,,,0,0,0,
33283,1867,2179,3,157,919,False,,0,,0,,66,,,,,0,0,0,
33284,1867,19427,3,27,919,False,,0,,0,,66,,,,,0,0,0,
33285,1867,2179,3,158,919,False,,0,,0,,66,,,,,0,0,0,
33288,1867,2179,3,159,919,False,,0,,0,,66,,,,,0,0,0,
