id,master_parent,parent_id,depth,sort,level,nature,code,lib_a,id_a,lib_b,id_b,sex,value_a,value_b,value_c,value_d,ratio,confirmed,count,flag
237,1867,621,4,404,920,False,,0,,0,,0,,,,,0,0,0,False
261,1867,621,3,323,920,False,K59.0,0,,0,,0,,,,,0,0,0,False
262,1867,621,3,275,920,True,,0,,0,,0,,,,,0,0,0,False
263,1867,621,3,276,920,False,,0,,0,,0,,,,,0,0,0,False
274,7,621,2,280,920,True,,0,,0,,0,,,,,0,0,0,False
276,1867,621,3,322,920,False,,0,,0,,0,,,,,0,0,0,False
278,1867,17899,3,97,920,True,,0,,0,,0,,,,,0,0,0,False
279,1867,46292,4,0,920,False,H54.7,25,1875,39,620,0,,,,,0,0,0,False
290,1867,46292,4,3,1102,False,,25,1875,39,2211,0,,,,,0,0,0,False
292,1867,291,6,352,1102,False,,25,290,6,1947,0,,,,,0,0,0,False
293,1867,292,7,0,920,False,,0,,0,,0,,,,,0,0,0,False
294,1867,292,7,2,920,False,,0,,0,,0,,,,,0,0,0,False
295,1867,292,7,9,920,False,,0,,0,,0,,,,,0,0,0,False
296,1867,292,7,11,920,False,,0,,0,,0,,,,,0,0,0,False
297,1867,291,6,354,1102,False,,25,290,6,1948,0,,,,,0,0,0,False
298,1867,297,7,20,920,False,,0,,0,,0,,,,,0,0,0,False
299,1867,297,7,24,920,False,,0,,0,,0,,,,,0,0,0,False
300,1867,297,7,27,920,False,,0,,0,,0,,,,,0,0,0,False
301,1867,297,7,29,920,False,,0,,0,,0,,,,,0,0,0,False
306,1867,30604,4,4,920,False,,0,,0,,0,,,,,0,0,0,False
314,1867,30604,4,5,920,False,,0,,0,,0,,,,,0,0,0,False
330,1867,30604,4,7,920,False,H53.2,0,,0,,0,,,,,0,0,0,False
335,1867,46292,4,12,920,False,,0,,0,,0,,,,,0,0,0,False
336,1867,278,4,203,920,False,,0,,0,,0,,,,,0,0,0,False
337,1867,30604,4,6,920,False,,0,,0,,0,,,,,0,0,0,False
338,1867,47198,4,10,920,False,,0,,0,,0,,,,,0,0,0,False
339,1867,47195,4,32,920,False,,0,,0,,0,,,,,0,0,0,False
340,1867,53380,4,0,920,False,G24.5,0,,0,,0,,,,,0,0,0,False
342,1867,47197,4,4,1102,False,,25,1788,6,416,0,,,,,0,0,0,False
343,1867,834,4,6,1102,False,,25,42,6,810,0,,,,,0,0,0,False
344,1867,47195,4,31,920,False,,0,,0,,0,,,,,0,0,0,False
349,1867,17903,3,2,1102,False,,25,1870,39,619,0,1,,,,0,0,0,False
350,1867,46296,4,1,920,False,,25,1875,39,619,0,,,,,0,0,0,False
352,1867,351,6,458,1102,False,,25,350,6,1949,0,,,,,0,0,0,False
353,1867,351,6,460,1102,False,,25,350,6,1950,0,,,,,0,0,0,False
362,1867,361,6,472,1102,False,,25,13740,6,1949,0,,,,,0,0,0,False
363,1867,361,6,474,1102,False,,25,13740,6,1950,0,,,,,0,0,0,False
376,1867,46867,2,0,920,False,,25,19839,6,807,0,,,,,0,0,0,False
378,1867,376,3,1,1102,False,,25,19839,6,1949,0,,,,,0,0,0,False
379,1867,376,3,1,1102,False,,25,19839,6,1950,0,,,,,0,0,0,False
402,1867,621,3,403,920,False,,0,,0,,0,,,,,0,0,0,False
403,1867,402,4,199,920,False,,0,,0,,0,,,,,0,0,0,False
404,1867,402,4,201,920,False,,0,,0,,0,,,,,0,0,0,False
405,1867,402,4,216,1102,False,,25,1875,39,621,0,,,,,0,0,0,False
411,1867,1213,5,428,920,False,,0,,0,,0,,,,,0,0,0,False
413,1867,411,6,712,920,False,,0,,0,,0,,,,,0,0,0,False
414,1867,46291,3,0,1102,False,,25,1875,39,622,0,,,,,0,0,0,False
415,1867,411,6,717,920,False,,0,,0,,0,,,,,0,0,0,False
416,1867,43489,2,10,920,True,,0,,0,,0,,,,,0,0,0,False
426,1867,982,4,39,920,False,,25,1870,39,575,0,1,,,,0,0,0,False
427,1867,426,5,512,920,False,,0,,0,,0,,,,,0,0,0,False
428,1867,427,6,815,920,False,,0,,0,,0,,,,,0,0,0,False
429,1867,426,5,514,920,False,,0,,0,,0,,,,,0,0,0,False
430,1867,426,5,537,920,False,,0,,0,,0,,,,,0,0,0,False
431,1867,982,5,42,1102,False,,25,1870,39,153,0,,,,,0,0,0,False
432,1867,1393,5,3,920,False,,0,,0,,0,,,,,0,0,0,False
433,1867,431,5,1,920,False,,0,,0,,0,,,,,0,0,0,False
434,1867,17889,3,4,920,False,,0,,0,,0,"0,66",,,"0,5",0,0,0,False
435,1867,44469,4,1,1102,False,,25,44469,39,556,0,,,,,0,0,0,False
437,1867,41041,4,2,920,False,,0,,0,,0,,,,,0,0,0,False
438,1867,41041,4,1,920,False,,0,,0,,0,,,,,0,0,0,False
439,1867,41041,4,0,920,False,,0,,0,,0,,,,,0,0,0,False
444,1867,44469,4,2,1102,False,,25,44469,39,557,0,,,,,0,0,0,False
450,7,621,3,1456,920,False,,25,1870,39,565,0,1,,,,0,0,0,False
451,7,450,4,68,920,False,,0,,0,,0,,,,,0,0,0,False
452,7,450,4,71,920,False,,0,,0,,0,,,,,0,0,0,False
457,7,621,2,449,920,False,,0,,0,,0,,,,,0,0,0,False
458,7,450,4,77,920,False,,0,,0,,0,,,,,0,0,0,False
459,7,450,4,83,920,False,,0,,0,,0,,,,,0,0,0,False
470,1867,44734,3,10,1102,False,,25,1870,39,566,0,,,,,0,0,0,False
472,1867,30396,3,2,920,False,,0,,0,,0,,,,,0,0,0,False
473,1867,30396,3,4,920,False,,0,,0,,0,,,,,0,0,0,False
476,1867,621,3,405,1102,False,,25,1870,39,568,0,,,,,0,0,0,False
477,1867,476,4,223,920,False,,0,,0,,0,,,,,0,0,0,False
478,1867,476,4,226,920,False,,0,,0,,0,,,,,0,0,0,False
480,1867,476,4,234,920,False,,0,,0,,0,,,,,0,0,0,False
485,1867,4612,2,2,920,False,G47.0,0,,0,,0,,,,,0,0,0,False
486,1867,19388,4,4,1102,False,,25,1870,39,570,0,,,,,0,0,0,False
487,6,36042,3,8,920,True,,0,,0,,0,,,,,0,0,0,False
493,1867,621,3,216,920,False,,0,,0,,0,,,,,0,0,0,False
494,7,621,2,433,920,False,,0,,0,,0,,,,,0,0,0,False
496,7,621,2,195,920,False,,0,,0,,0,,,,,0,0,0,False
497,7,621,2,453,920,False,,0,,0,,0,,,,,0,0,0,False
498,7,621,2,456,920,False,,0,,0,,0,,,,,0,0,0,False
499,7,621,2,428,920,False,,0,,0,,0,,,,,0,0,0,False
500,1867,31331,4,0,920,False,,0,,0,,0,,,,,0,0,0,False
511,1867,621,3,271,920,True,,0,,0,,0,,,,,0,0,0,False
512,7,621,2,502,920,False,,0,,0,,0,,,,,0,0,0,False
513,1867,19388,4,2,920,False,N48.3,0,,0,,0,,,,,0,0,0,False
517,1867,30396,3,7,920,False,,0,,0,,0,,,,,0,0,0,False
519,1867,7806,3,0,920,False,,0,,0,,0,,,,,0,0,0,False
523,1867,46497,2,2,920,False,,0,,0,,0,,,,,0,0,0,False
525,1867,524,5,572,920,True,,0,,0,,0,,,,,0,0,0,False
526,1867,524,5,574,920,True,,0,,0,,0,,,,,0,0,0,False
527,1867,524,5,576,920,True,,0,,0,,0,,,,,0,0,0,False
529,1867,524,5,580,920,True,,0,,0,,0,,,,,0,0,0,False
530,1867,524,5,582,920,True,,0,,0,,0,,,,,0,0,0,False
531,1867,621,3,191,920,False,,0,,0,,0,,,,,0,0,0,False
540,7,621,2,178,920,False,,0,,0,,0,,,,,0,0,0,False
541,1867,30604,4,11,920,False,,0,,0,,0,,,,,0,0,0,False
544,1867,834,4,10,920,False,,0,,0,,0,,,,,0,0,0,False
552,1867,237,7,95,920,True,,0,,0,,0,,,,,0,0,0,False
556,1867,555,8,0,920,True,,0,,0,,0,,,,,0,0,0,False
557,1867,555,8,6,920,True,,0,,0,,0,,,,,0,0,0,False
558,1867,555,8,12,920,True,,0,,0,,0,,,,,0,0,0,False
559,1867,555,8,17,920,True,F50.0,25,1965,3,227,0,"0,91",0,0,"0,25",0,0,0,False
560,1867,555,8,20,920,True,,0,,0,,0,,,,,0,0,0,False
562,1867,621,3,170,920,False,,0,,0,,0,,,,,0,0,0,False
563,7,45883,3,0,920,False,,25,45883,6,4882,0,,,,,0,0,0,False
565,7,621,2,480,920,False,,0,,0,,0,1,0,0,0,0,0,0,False
569,11,172,8,1,920,False,,25,1963,44,75,0,"0,91",,,"0,5",0,0,0,False
570,7,621,2,183,920,True,,0,,0,,0,,,,,0,0,0,False
578,7,621,2,486,920,False,R25.1,0,,0,,0,,,,,0,0,0,False
579,7,621,2,250,920,True,,,,,,0,,,,,0,0,0,False
580,7,621,2,267,920,True,,0,,0,,0,,,,,0,0,0,False
581,1867,426,5,518,920,False,,0,,0,,0,,,,,0,0,0,False
582,1867,1270,5,773,920,True,,0,,0,,0,,,,,0,0,0,False
583,6,46144,3,14,920,False,,0,,0,,0,,,,,0,0,0,False
585,1867,1329,5,908,1102,False,,25,18101,6,1225,0,1,,,,0,0,0,False
595,1867,427,6,817,920,False,,0,,0,,0,,,,,0,0,0,False
603,1867,602,3,121,920,False,,0,,0,,0,,,,,0,0,0,False
604,7,602,2,77,920,True,,0,,0,,0,,,,,0,0,0,False
606,1867,602,3,105,920,True,,0,,0,,0,,,,,0,0,0,False
608,7,602,2,92,920,True,,0,,0,,0,"0,5",,,"0,5",0,0,0,False
609,1867,602,3,87,920,False,,0,,0,,0,,,,,0,0,0,False
610,7,602,2,80,920,True,,0,,0,,0,,,,,0,0,0,False
611,1867,602,3,72,920,True,,0,,0,,0,,,,,0,0,0,False
612,7,602,2,54,920,False,,0,,0,,0,,,,,0,0,0,False
613,7,602,2,53,920,False,,0,,0,,0,,,,,0,0,0,False
614,1867,602,3,46,920,False,,0,,0,,0,,,,,0,0,0,False
615,7,602,2,78,920,False,,0,,0,,0,,,,,0,0,0,False
616,1867,602,3,30,920,True,,0,,0,,0,,,,,0,0,0,False
617,7,602,2,23,920,True,,0,,0,,0,,,,,0,0,0,False
618,1867,602,3,13,920,True,,0,,0,,0,,,,,0,0,0,False
619,7,602,2,3,920,False,,0,,0,,0,,,,,0,0,0,False
624,7,623,3,932,920,True,,0,,0,,0,,,,,0,0,0,False
625,7,623,3,945,920,True,,0,,0,,0,,,,,0,0,0,False
626,7,623,3,943,920,True,,0,,0,,0,,,,,0,0,0,False
627,7,623,3,949,920,True,,0,,0,,0,,,,,0,0,0,False
628,7,623,3,951,920,True,,0,,0,,0,,,,,0,0,0,False
629,7,623,3,953,920,True,,0,,0,,0,,,,,0,0,0,False
630,7,623,3,956,920,True,,0,,0,,0,,,,,0,0,0,False
634,1867,632,5,1029,920,True,,0,,0,,0,,,,,0,0,0,False
635,1867,632,5,908,920,True,,0,,0,,0,,,,,0,0,0,False
636,1867,632,5,910,920,True,,0,,0,,0,,,,,0,0,0,False
637,1867,632,5,912,920,True,,0,,0,,0,,,,,0,0,0,False
638,1867,632,5,914,920,True,,0,,0,,0,,,,,0,0,0,False
639,1867,632,5,916,920,True,,0,,0,,0,,,,,0,0,0,False
640,1867,632,5,918,920,True,,0,,0,,0,,,,,0,0,0,False
641,1867,632,5,920,920,True,,0,,0,,0,,,,,0,0,0,False
642,1867,632,5,922,920,True,,0,,0,,0,,,,,0,0,0,False
643,1867,632,5,924,920,True,,0,,0,,0,,,,,0,0,0,False
644,1867,632,5,926,920,True,,0,,0,,0,,,,,0,0,0,False
645,1867,632,5,928,920,True,,0,,0,,0,,,,,0,0,0,False
646,1867,632,5,930,920,True,,0,,0,,0,,,,,0,0,0,False
647,1867,632,5,932,920,True,,0,,0,,0,,,,,0,0,0,False
648,1867,632,5,934,920,True,,0,,0,,0,,,,,0,0,0,False
649,1867,632,5,936,920,True,,0,,0,,0,,,,,0,0,0,False
650,1867,632,5,938,920,True,,0,,0,,0,,,,,0,0,0,False
651,1867,632,5,940,920,True,,0,,0,,0,,,,,0,0,0,False
652,1867,632,5,942,920,True,,0,,0,,0,,,,,0,0,0,False
653,1867,794,5,1220,920,True,,0,,0,,0,,,,,0,0,0,False
654,1867,632,5,947,920,True,,0,,0,,0,,,,,0,0,0,False
655,1867,632,5,949,920,True,,0,,0,,0,,,,,0,0,0,False
656,1867,632,5,951,920,True,,0,,0,,0,,,,,0,0,0,False
657,1867,632,5,953,920,True,,0,,0,,0,,,,,0,0,0,False
658,1867,632,5,955,920,True,,0,,0,,0,,,,,0,0,0,False
659,1867,632,5,957,920,True,,0,,0,,0,,,,,0,0,0,False
660,1867,632,5,959,920,True,,0,,0,,0,,,,,0,0,0,False
661,1867,632,5,961,920,True,,0,,0,,0,,,,,0,0,0,False
662,1867,632,5,963,920,True,,0,,0,,0,,,,,0,0,0,False
663,1867,632,5,965,920,True,,0,,0,,0,,,,,0,0,0,False
664,1867,632,5,1052,920,True,,0,,0,,0,,,,,0,0,0,False
665,1867,632,5,1053,920,True,,0,,0,,0,,,,,0,0,0,False
666,1867,632,5,971,920,True,,0,,0,,0,,,,,0,0,0,False
667,1867,632,5,973,920,True,,0,,0,,0,,,,,0,0,0,False
668,1867,632,5,975,920,True,,0,,0,,0,,,,,0,0,0,False
669,1867,632,5,1054,920,True,,0,,0,,0,,,,,0,0,0,False
670,1867,632,5,979,920,True,,0,,0,,0,,,,,0,0,0,False
671,1867,632,5,981,920,True,,0,,0,,0,,,,,0,0,0,False
672,1867,632,5,1055,920,True,,0,,0,,0,,,,,0,0,0,False
674,1867,632,5,987,920,True,,0,,0,,0,,,,,0,0,0,False
675,1867,632,5,989,920,True,,0,,0,,0,,,,,0,0,0,False
676,1867,632,5,991,920,True,,0,,0,,0,,,,,0,0,0,False
677,1867,632,5,994,920,True,,0,,0,,0,,,,,0,0,0,False
678,1867,632,5,997,920,True,,0,,0,,0,,,,,0,0,0,False
679,1867,632,5,1000,920,True,,0,,0,,0,,,,,0,0,0,False
680,1867,632,5,1002,920,True,,0,,0,,0,,,,,0,0,0,False
681,1867,632,5,1004,920,True,,0,,0,,0,,,,,0,0,0,False
682,1867,632,5,1006,920,True,,0,,0,,0,,,,,0,0,0,False
683,1867,632,5,1008,920,True,,0,,0,,0,,,,,0,0,0,False
684,1867,632,5,1010,920,True,,0,,0,,0,,,,,0,0,0,False
685,1867,632,5,1012,920,True,,0,,0,,0,,,,,0,0,0,False
686,1867,632,5,1014,920,True,,0,,0,,0,,,,,0,0,0,False
687,1867,632,5,1016,920,True,,0,,0,,0,,,,,0,0,0,False
689,1867,632,5,1021,920,True,,0,,0,,0,,,,,0,0,0,False
690,1867,52379,5,1,920,True,,0,,0,,0,,,,,0,0,0,False
691,1867,632,5,1,920,True,,0,,0,,0,,,,,0,0,0,False
692,1867,632,5,1028,920,True,,0,,0,,0,,,,,0,0,0,False
693,1867,632,5,1030,920,True,,0,,0,,0,,,,,0,0,0,False
694,1867,632,5,1035,920,True,,0,,0,,0,,,,,0,0,0,False
695,1867,632,5,1037,920,True,,0,,0,,0,,,,,0,0,0,False
696,1867,632,5,1039,920,True,,0,,0,,0,,,,,0,0,0,False
697,1867,632,5,1041,920,True,,0,,0,,0,,,,,0,0,0,False
698,1867,632,5,1043,920,True,,0,,0,,0,,,,,0,0,0,False
699,1867,632,5,1045,920,True,,0,,0,,0,,,,,0,0,0,False
701,1867,632,5,1049,920,True,,0,,0,,0,,,,,0,0,0,False
702,1867,632,5,1051,920,True,,0,,0,,0,,,,,0,0,0,False
704,1867,703,5,1072,920,True,,0,,0,,0,,,,,0,0,0,False
705,1867,703,5,1046,920,True,,0,,0,,0,,,,,0,0,0,False
707,1867,703,5,1088,920,True,,0,,0,,0,,,,,0,0,0,False
708,1867,703,5,1,920,True,,0,,0,,0,,,,,0,0,0,False
709,1867,703,5,2,920,True,,0,,0,,0,,,,,0,0,0,False
710,1867,703,5,3,920,True,,0,,0,,0,,,,,0,0,0,False
711,1867,703,5,4,920,True,,0,,0,,0,,,,,0,0,0,False
713,1867,703,5,1062,920,True,,0,,0,,0,,,,,0,0,0,False
714,1867,703,5,1064,920,True,,0,,0,,0,,,,,0,0,0,False
715,1867,703,5,1067,920,True,,0,,0,,0,,,,,0,0,0,False
716,1867,703,5,1071,920,True,,0,,0,,0,,,,,0,0,0,False
718,1867,703,5,5,920,True,,0,,0,,0,,,,,0,0,0,False
719,1867,703,5,1065,920,True,,0,,0,,0,,,,,0,0,0,False
720,1867,703,5,7,920,True,,0,,0,,0,,,,,0,0,0,False
721,1867,1329,5,905,920,True,,,,,,0,,,,,0,0,0,False
722,7,602,5,154,920,True,,0,,0,,0,,,,,0,0,0,False
723,1867,703,5,1073,920,True,,0,,0,,0,,,,,0,0,0,False
725,1867,724,5,1083,920,True,,0,,0,,0,,,,,0,0,0,False
726,1867,724,5,1089,920,True,,0,,0,,0,,,,,0,0,0,False
727,1867,724,5,1091,920,True,,0,,0,,0,,,,,0,0,0,False
728,1867,724,5,1094,920,True,,0,,0,,0,,,,,0,0,0,False
729,1867,724,5,1115,920,True,,0,,0,,0,,,,,0,0,0,False
730,1867,724,5,0,920,True,,0,,0,,0,,,,,0,0,0,False
731,1867,724,5,1084,920,True,,0,,0,,0,,,,,0,0,0,False
732,1867,724,5,1085,920,True,,0,,0,,0,,,,,0,0,0,False
733,7,622,5,541,920,True,,0,,0,,0,,,,,0,0,0,False
734,1867,724,5,1087,920,True,,0,,0,,0,,,,,0,0,0,False
735,1867,724,5,1092,920,True,,0,,0,,0,,,,,0,0,0,False
736,1867,724,5,1110,920,True,,0,,0,,0,,,,,0,0,0,False
737,1867,724,5,1112,920,True,,0,,0,,0,,,,,0,0,0,False
738,1867,724,5,1114,920,True,,0,,0,,0,,,,,0,0,0,False
739,1867,724,5,1117,920,True,,0,,0,,0,,,,,0,0,0,False
740,1867,724,5,1119,920,True,,0,,0,,0,,,,,0,0,0,False
741,1867,724,5,1121,920,True,,0,,0,,0,,,,,0,0,0,False
744,1867,743,5,1119,920,True,,0,,0,,0,,,,,0,0,0,False
747,1867,743,5,1125,920,True,,0,,0,,0,,,,,0,0,0,False
748,1867,743,5,1127,920,True,,0,,0,,0,,,,,0,0,0,False
749,1867,743,5,1129,920,True,,0,,0,,0,,,,,0,0,0,False
750,1867,743,5,1131,920,True,,0,,0,,0,,,,,0,0,0,False
751,1867,743,5,1133,920,True,,0,,0,,0,,,,,0,0,0,False
752,1867,743,5,1135,920,True,,0,,0,,0,,,,,0,0,0,False
753,1867,743,5,1137,920,True,,0,,0,,0,,,,,0,0,0,False
754,1867,743,5,1139,920,True,,0,,0,,0,,,,,0,0,0,False
755,1867,743,5,1141,920,True,,0,,0,,0,,,,,0,0,0,False
756,1867,743,5,1143,920,True,,0,,0,,0,,,,,0,0,0,False
757,1867,743,5,1145,920,True,,0,,0,,0,,,,,0,0,0,False
758,1867,743,5,1147,920,True,,0,,0,,0,,,,,0,0,0,False
761,1867,760,5,1151,920,True,,0,,0,,0,,,,,0,0,0,False
762,1867,760,5,1153,920,True,,0,,0,,0,,,,,0,0,0,False
763,1867,760,5,1155,920,True,,0,,0,,0,,,,,0,0,0,False
764,1867,760,5,1157,920,True,,0,,0,,0,,,,,0,0,0,False
765,1867,760,5,1159,920,True,,0,,0,,0,,,,,0,0,0,False
767,1867,766,5,1161,920,True,,0,,0,,0,,,,,0,0,0,False
768,1867,766,5,1163,920,True,,0,,0,,0,,,,,0,0,0,False
769,1867,766,5,1165,920,True,,0,,0,,0,,,,,0,0,0,False
770,1867,766,5,1167,920,True,,0,,0,,0,,,,,0,0,0,False
771,1867,766,5,1169,920,True,,0,,0,,0,,,,,0,0,0,False
773,1867,772,5,1171,920,True,,0,,0,,0,,,,,0,0,0,False
774,1867,772,5,1173,920,True,,0,,0,,0,,,,,0,0,0,False
775,1867,772,5,1175,920,True,,0,,0,,0,,,,,0,0,0,False
776,1867,772,5,1177,920,True,,0,,0,,0,,,,,0,0,0,False
778,1867,772,5,1181,920,True,,0,,0,,0,,,,,0,0,0,False
779,1867,772,5,1183,920,True,,,,,,0,,,,,0,0,0,False
780,1867,772,5,1185,920,True,,0,,0,,0,,,,,0,0,0,False
781,1867,772,5,1187,920,True,,0,,0,,0,,,,,0,0,0,False
782,1867,772,5,1189,920,True,,0,,0,,0,,,,,0,0,0,False
783,1867,772,5,1191,920,True,,0,,0,,0,,,,,0,0,0,False
785,1867,784,5,1193,920,True,,0,,0,,0,,,,,0,0,0,False
787,1867,784,5,1197,920,True,,0,,0,,0,,,,,0,0,0,False
788,1867,784,5,1199,1102,True,,25,603,1,182,0,,,,,0,0,0,False
789,1867,784,5,1201,920,True,,0,,0,,0,,,,,0,0,0,False
790,1867,784,5,1203,920,True,,,,,,0,,,,,0,0,0,False
791,,784,5,1205,1102,True,,25,619,1,860,0,,,,,0,0,0,False
792,1867,784,5,1207,920,True,,0,,0,,0,,,,,0,0,0,False
793,1867,784,5,1209,920,True,,0,,0,,0,,,,,0,0,0,False
795,1867,794,5,1211,920,True,,0,,0,,0,,,,,0,0,0,False
796,1867,794,5,1213,920,True,,0,,0,,0,,,,,0,0,0,False
797,1867,794,5,1215,920,True,,0,,0,,0,,,,,0,0,0,False
799,1867,794,5,1219,920,True,,0,,0,,0,,,,,0,0,0,False
801,1867,1490,6,855,920,True,,0,,0,,0,,,,,0,0,0,False
802,1867,1490,6,857,920,True,,0,,0,,0,,,,,0,0,0,False
803,1867,1490,6,843,920,True,,0,,0,,0,,,,,0,0,0,False
804,1867,1490,6,845,920,True,,0,,0,,0,,,,,0,0,0,False
805,1867,1490,6,847,920,True,,0,,0,,0,,,,,0,0,0,False
806,1867,982,6,624,920,True,,0,,0,,0,,,,,0,0,0,False
807,1867,1490,6,851,920,True,,0,,0,,0,,,,,0,0,0,False
808,1867,1490,6,853,920,True,,0,,0,,0,,,,,0,0,0,False
809,1867,1490,6,859,920,True,,0,,0,,0,,,,,0,0,0,False
811,1867,1490,6,863,920,True,,0,,0,,0,,,,,0,0,0,False
813,1867,812,3,853,920,True,,0,,0,,0,,,,,0,0,0,False
814,1867,812,3,855,920,True,,0,,0,,0,,,,,0,0,0,False
815,1867,812,3,858,920,True,,0,,0,,0,,,,,0,0,0,False
816,1867,812,3,860,920,True,,0,,0,,0,,,,,0,0,0,False
817,1867,812,3,862,920,True,,0,,0,,0,,,,,0,0,0,False
818,1867,812,3,864,920,True,,0,,0,,0,,,,,0,0,0,False
819,1867,46301,251,0,920,True,,0,,0,,0,,,,,0,0,0,False
820,1867,812,3,868,920,True,,0,,0,,0,,,,,0,0,0,False
821,1867,812,3,870,920,True,,0,,0,,0,,,,,0,0,0,False
822,1867,812,3,872,920,True,,0,,0,,0,,,,,0,0,0,False
823,1867,812,3,875,920,True,,0,,0,,0,,,,,0,0,0,False
824,1867,812,3,877,920,True,,0,,0,,0,,,,,0,0,0,False
825,1867,812,3,879,920,True,,0,,0,,0,,,,,0,0,0,False
826,1867,812,3,881,920,True,,0,,0,,0,,,,,0,0,0,False
827,1867,812,3,883,920,True,,0,,0,,0,,,,,0,0,0,False
828,1867,812,3,885,920,True,,0,,0,,0,,,,,0,0,0,False
829,1867,812,3,887,920,True,,0,,0,,0,,,,,0,0,0,False
830,1867,812,3,889,920,True,,0,,0,,0,,,,,0,0,0,False
831,1867,812,3,891,920,True,,0,,0,,0,,,,,0,0,0,False
832,1867,812,3,893,920,True,,0,,0,,0,,,,,0,0,0,False
833,1867,812,3,895,920,True,,0,,0,,0,,,,,0,0,0,False
835,1867,834,4,824,920,True,,0,,0,,0,,,,,0,0,0,False
836,1867,834,4,826,920,True,,0,,0,,0,,,,,0,0,0,False
837,1867,834,4,828,920,True,,0,,0,,0,,,,,0,0,0,False
838,1867,834,4,830,920,True,,0,,0,,0,,,,,0,0,0,False
839,1867,834,4,832,920,True,,0,,0,,0,,,,,0,0,0,False
840,1867,834,4,834,920,True,,0,,0,,0,,,,,0,0,0,False
841,1867,907,6,1,920,True,,0,,0,,0,,,,,0,0,0,False
842,1867,834,4,838,920,True,,0,,0,,0,,,,,0,0,0,False
843,1867,834,4,840,920,True,,0,,0,,0,,,,,0,0,0,False
844,1867,834,4,842,920,True,,0,,0,,0,,,,,0,0,0,False
846,1867,834,4,846,920,True,,0,,0,,0,,,,,0,0,0,False
847,1867,834,4,848,920,True,,0,,0,,0,,,,,0,0,0,False
848,1867,834,4,850,920,True,,0,,0,,0,,,,,0,0,0,False
849,1867,834,4,852,920,True,,0,,0,,0,,,,,0,0,0,False
850,1867,834,4,854,920,True,,0,,0,,0,,,,,0,0,0,False
851,1867,834,4,856,920,True,,0,,0,,0,,,,,0,0,0,False
852,1867,834,4,859,920,True,,0,,0,,0,,,,,0,0,0,False
856,1867,854,5,819,920,True,,0,,0,,0,,,,,0,0,0,False
857,1867,854,5,821,920,True,,0,,0,,0,,,,,0,0,0,False
858,1867,854,5,823,920,True,,0,,0,,0,,,,,0,0,0,False
859,1867,854,5,825,920,True,,0,,0,,0,,,,,0,0,0,False
860,1867,854,5,827,920,True,,0,,0,,0,,,,,0,0,0,False
862,1867,861,5,829,920,True,,0,,0,,0,,,,,0,0,0,False
863,1867,861,5,831,920,True,,0,,0,,0,,,,,0,0,0,False
864,1867,861,5,833,920,True,,0,,0,,0,,,,,0,0,0,False
865,1867,861,5,835,920,True,,0,,0,,0,,,,,0,0,0,False
866,1867,861,5,837,920,True,,0,,0,,0,,,,,0,0,0,False
